OccID,Latitude,Longitude,PROVINCE
63312,59.76666667,-33.0,UNKNOWN
63273,61.0,-40.0,UNKNOWN
63249,45.66666667,-50.63333333,UNKNOWN
63248,61.0,-40.0,UNKNOWN
63234,54.5,-55.75,UNKNOWN
63215,52.0,-50.0,UNKNOWN
63181,42.2,-66.5,UNKNOWN
63176,53.0,-50.0,UNKNOWN
63174,61.0,-40.0,UNKNOWN
63135,45.55,-60.0,UNKNOWN
63114,48.0,-50.0,UNKNOWN
63110,61.0,-40.0,UNKNOWN
63090,52.0,-50.0,UNKNOWN
63078,48.25,-47.0,UNKNOWN
63032,37.7,-112.1333333,UTAH
62980,19.76666667,-70.56666667,PUERTO PLATA
62948,52.3,4.75,NOORD-HOLLAND
62899,54.78333333,3.13333333,UNKNOWN
61515,33.83333333,-5.83333333,UNKNOWN
61512,8.21666667,34.73333333,ጋምቤላ ሕዝቦች ክልል / GAMBELA
61509,10.6918,-61.2225,TUNAPUNA-PIARCO
61250,50.0,-50.0,UNKNOWN
61241,58.0,-40.0,UNKNOWN
61218,49.0,-40.0,UNKNOWN
61209,47.66666667,-55.66666667,NEWFOUNDLAND AND LABRADOR
61197,55.33333333,-50.0,UNKNOWN
61185,51.58333333,-47.5,UNKNOWN
61184,55.0,-40.83333333,UNKNOWN
61162,47.0,-50.0,UNKNOWN
61160,61.08333333,-37.0,UNKNOWN
61140,48.0,-50.0,UNKNOWN
61090,60.0,-30.0,UNKNOWN
61087,48.0,-50.5,UNKNOWN
61072,47.0,-30.0,UNKNOWN
61065,52.5,-58.25,NEWFOUNDLAND AND LABRADOR
61062,57.0,-30.0,UNKNOWN
61051,49.0,-50.0,UNKNOWN
61040,57.0,-30.0,UNKNOWN
61022,45.0,-45.0,UNKNOWN
60989,52.0,-40.0,UNKNOWN
60958,-34.81666667,-58.53333333,BUENOS AIRES
60727,-12.01666667,-77.1,UNKNOWN
60563,50.0,-40.0,UNKNOWN
59553,19.75,-70.56666667,PUERTO PLATA
59283,53.0,-54.0,UNKNOWN
59233,51.0,-40.0,UNKNOWN
59216,64.0,-40.0,UNKNOWN
59207,62.0,-50.0,UNKNOWN
59189,48.0,-33.0,UNKNOWN
59155,61.5,-33.66666667,UNKNOWN
59120,61.0,-45.0,UNKNOWN
59054,52.0,-30.0,UNKNOWN
58427,49.36666667,-130.0166667,UNKNOWN
57822,51.5074,-0.1278,ENGLAND
57819,51.5074,-0.1278,ENGLAND
57591,47.0,-50.0,UNKNOWN
57582,58.0,-45.0,UNKNOWN
57577,54.61666667,-55.86666667,UNKNOWN
57570,41.0,-60.0,UNKNOWN
57567,57.0,-40.0,UNKNOWN
57546,57.0,-59.0,UNKNOWN
57545,48.93333333,-54.56666667,NEWFOUNDLAND AND LABRADOR
57535,50.0,-50.0,UNKNOWN
57521,48.0,-50.0,UNKNOWN
57503,55.0,-45.0,UNKNOWN
57420,53.0,-15.0,UNKNOWN
56810,50.0,-145.0,UNKNOWN
56333,9.16666667,-2.71666667,SAVANNAH REGION
56138,49.0,-40.0,UNKNOWN
56137,62.0,-40.0,UNKNOWN
56133,60.0,-40.0,UNKNOWN
56126,55.0,-30.0,UNKNOWN
56111,52.0,-50.0,UNKNOWN
56101,64.0,-50.0,UNKNOWN
56083,46.83333333,-50.53333333,UNKNOWN
56073,57.0,-40.0,UNKNOWN
56063,51.0,-54.0,UNKNOWN
55030,38.2,41.65,UNKNOWN
54865,48.0,-33.0,UNKNOWN
54862,55.0,-40.0,UNKNOWN
54861,61.0,-40.0,UNKNOWN
54857,48.93333333,-54.56666667,NEWFOUNDLAND AND LABRADOR
54856,52.0,-30.0,UNKNOWN
54844,59.0,-40.0,UNKNOWN
54825,55.51666667,-57.01666667,UNKNOWN
54823,55.0,-50.0,UNKNOWN
54815,47.5,-50.0,UNKNOWN
54792,59.0,-50.0,UNKNOWN
54748,61.0,-50.0,UNKNOWN
54743,54.5,-56.0,UNKNOWN
54733,61.33333333,-38.0,UNKNOWN
54732,50.0,-52.0,UNKNOWN
53713,61.0,-40.0,UNKNOWN
48606,5.3453,-4.0244,ABIDJAN
48595,48.8566,2.3522,ÎLE-DE-FRANCE
48592,13.73333333,-60.93333333,VIEUX FORT
47444,48.8566,2.3522,ÎLE-DE-FRANCE
45305,25.0343,-77.3963,UNKNOWN
45298,5.86666667,-55.23333333,PARAMARIBO
158975,48.0,-50.0,UNKNOWN
158939,41.80444444,12.25083333,LAZIO
158817,37.93638889,23.94444444,ΑΠΟΚΕΝΤΡΩΜΈΝΗ ΔΙΟΊΚΗΣΗ ΑΤΤΙΚΉΣ
158766,9.99388889,-84.20888889,ALAJUELA
158643,4.70305556,-74.13833333,UNKNOWN
158435,53.42138889,-6.27,UNKNOWN
158363,23.03444444,-81.43527778,MATANZAS
158259,22.46111111,-78.32861111,CIEGO DE ÁVILA
158229,54.54138889,123.3,АМУРСКАЯ ОБЛАСТЬ
158212,18.04083333,-63.10888889,UNKNOWN
158190,50.0,-145.0,UNKNOWN
158114,50.95616667,0.93883333,ENGLAND
158108,53.76777778,8.65861111,NIEDERSACHSEN
158106,35.3312,139.7811111,UNKNOWN
158055,16.31722222,-86.52222222,ISLAS DE LA BAHÍA
157987,18.5675,-68.36333333,LA ALTAGRACIA
157972,49.91666667,-50.5,UNKNOWN
157955,50.0,-145.0,UNKNOWN
157882,52.4,0.56666667,ENGLAND
157871,48.0,-50.0,UNKNOWN
157850,53.0475,8.78666667,BREMEN
157785,52.4,0.56666667,ENGLAND
157487,48.0,-50.0,UNKNOWN
157445,52.45388889,-1.74805556,ENGLAND
157397,52.83111111,-1.32777778,ENGLAND
157361,48.0,-50.0,UNKNOWN
157349,51.86380556,-32.09761111,UNKNOWN
157294,38.78138889,-9.13583333,UNKNOWN
157247,54.6575,-6.21583333,NORTHERN IRELAND / TUAISCEART ÉIREANN
157220,18.5675,-68.36333333,LA ALTAGRACIA
157213,35.76527778,140.3855556,UNKNOWN
157068,21.03666667,-86.87694444,QUINTANA ROO
157059,-33.94611111,151.1772222,NEW SOUTH WALES
157030,21.01683889,-86.37352222,UNKNOWN
157012,48.0,-50.0,UNKNOWN
156982,9.07138889,-79.38333333,PROVINCIA DE PANAMÁ
156966,51.4775,-0.46138889,ENGLAND
156932,48.0,-50.0,UNKNOWN
156861,-35.61548056,149.5887,NEW SOUTH WALES
156810,55.0,-40.0,UNKNOWN
156800,29.52526111,-73.99895556,UNKNOWN
156795,24.04,-86.15833333,UNKNOWN
156628,73.73333333,-0.48638889,UNKNOWN
156607,37.01444444,-7.96583333,UNKNOWN
156543,22.98916667,-82.40916667,LA HABANA
156492,44.41333333,8.8375,LIGURIA
156467,45.88333333,-56.83333333,UNKNOWN
156410,4.70305556,-74.13833333,UNKNOWN
156356,54.66593611,6.99246944,UNKNOWN
156038,22.49222222,-79.94361111,VILLA CLARA
155962,46.0,-35.0,UNKNOWN
155734,52.0,-35.0,UNKNOWN
155726,46.36196944,-127.3595111,UNKNOWN
155689,52.30861111,4.76388889,NOORD-HOLLAND
155687,54.04,-37.06,UNKNOWN
155472,18.5675,-68.36333333,LA ALTAGRACIA
155457,4.70305556,-74.13833333,UNKNOWN
155442,54.45726111,7.97066111,UNKNOWN
155312,16.26416667,-61.52583333,GUADELOUPE
154821,57.43333333,-34.36666667,UNKNOWN
154406,-2.78e-06,2.78e-06,UNKNOWN
154392,53.63027778,9.98833333,UNKNOWN
154382,53.54805556,7.6675,NIEDERSACHSEN
154298,45.81666667,-52.86666667,UNKNOWN
153786,50.0,-20.0,UNKNOWN
153731,40.49361111,-3.56666667,COMUNIDAD DE MADRID
153527,41.29694444,2.07833333,CATALUNYA
153391,41.13472222,11.00055556,UNKNOWN
153257,35.76527778,140.3855556,UNKNOWN
153229,49.83333333,-54.0,NEWFOUNDLAND AND LABRADOR
153160,54.54138889,123.3,АМУРСКАЯ ОБЛАСТЬ
153158,50.474251,19.080009,WOJEWÓDZTWO ŚLĄSKIE
153129,51.14805556,-0.19027778,ENGLAND
153127,37.014425,-7.96591,UNKNOWN
153126,51.14805556,-0.19027778,ENGLAND
153098,53.42138889,-6.27,UNKNOWN
153088,53.42138889,-6.27,UNKNOWN
153041,49.00972222,2.54777778,ÎLE-DE-FRANCE
152844,45.63055556,8.72805556,LOMBARDIA
152782,32.36416667,-64.67861111,ST. GEORGE'S
152778,37.93638889,23.94444444,ΑΠΟΚΕΝΤΡΩΜΈΝΗ ΔΙΟΊΚΗΣΗ ΑΤΤΙΚΉΣ
152730,62.0,-40.0,UNKNOWN
152726,26.78236944,-77.54530833,UNKNOWN
152677,47.48423333,6.78799167,BOURGOGNE-FRANCHE-COMTÉ
152669,55.95,-3.3725,ALBA / SCOTLAND
152604,58.0,-38.9,UNKNOWN
152520,18.5675,-68.36333333,LA ALTAGRACIA
152497,31.62430556,-76.74766944,UNKNOWN
152472,23.15194444,-109.7211111,BAJA CALIFORNIA SUR
152431,-27.80215833,-55.99861111,CORRIENTES
152385,25.50488056,-109.3672083,UNKNOWN
152376,56.05,-31.18333333,UNKNOWN
152334,48.76676944,-124.6402139,BRITISH COLUMBIA
152293,46.28527778,-136.3333333,UNKNOWN
152251,20.96143333,-98.567725,HIDALGO
152245,56.21666667,-44.13333333,UNKNOWN
152144,10.59305556,-85.54555556,UNKNOWN
152134,47.46472222,8.54741667,ZÜRICH
152047,49.00972222,2.54777778,ÎLE-DE-FRANCE
152002,53.76777778,8.65861111,NIEDERSACHSEN
151963,52.544775,1.22637778,ENGLAND
151931,51.4775,-0.46138889,ENGLAND
151920,51.14805556,-0.19027778,ENGLAND
151813,45.74305556,16.06888889,UNKNOWN
151789,35.3312,139.7811111,UNKNOWN
151660,38.9717,-14.6098,UNKNOWN
151580,49.0,-32.0,UNKNOWN
151571,45.50527778,12.35194444,VENETO
151513,39.55166667,2.73888889,ILLES BALEARS
151512,43.7275,21.03694444,ЦЕНТРАЛНА СРБИЈА
151484,55.87194444,-4.43305556,ALBA / SCOTLAND
151355,49.00972222,2.54777778,ÎLE-DE-FRANCE
151271,18.5675,-68.36333333,LA ALTAGRACIA
151111,60.0,-12.53333333,UNKNOWN
151048,52.72166667,-8.885,UNKNOWN
150978,36.24333333,134.5033333,UNKNOWN
150918,23.65888889,-77.9425,UNKNOWN
150883,8.97333333,-79.55555556,PROVINCIA DE PANAMÁ
150850,52.9,-38.46666667,UNKNOWN
150836,41.29546667,-17.18164167,UNKNOWN
150812,16.96611111,8.0,UNKNOWN
150749,50.5,-52.0,UNKNOWN
150719,52.67583333,1.28277778,ENGLAND
150685,24.83333333,-64.08333333,UNKNOWN
150667,51.81666667,-32.76666667,UNKNOWN
150636,63.985,-22.60555556,UNKNOWN
150619,18.31,-15.96972222,الترارزة
150617,53.54805556,7.6675,NIEDERSACHSEN
150587,23.03444444,-81.43527778,MATANZAS
150548,61.74548,-46.81638,UNKNOWN
150487,41.24805556,-84.08416667,OHIO
150484,22.49222222,-79.94361111,VILLA CLARA
150320,19.43638889,-99.07222222,UNKNOWN
150311,63.5,-30.0,UNKNOWN
150243,54.6575,-6.21583333,NORTHERN IRELAND / TUAISCEART ÉIREANN
146886,46.23805556,6.10888889,GENÈVE
146796,61.0,-36.0,UNKNOWN
146757,12.03333333,24.86666667,جنوب دارفور
146740,43.0,-50.0,UNKNOWN
146651,55.03333333,-57.0,UNKNOWN
146648,28.85,-70.96666667,UNKNOWN
146348,51.46666667,-0.45,ENGLAND
146230,48.0,-50.0,UNKNOWN
146139,52.0,-50.0,UNKNOWN
146009,61.16666667,-45.41666667,UNKNOWN
145668,18.1096,-77.2975,UNKNOWN
145644,19.4326,-99.1332,UNKNOWN
145573,31.18333333,121.3333333,上海市
145472,20.66666667,-105.25,JALISCO
145439,61.75,-43.28333333,UNKNOWN
145254,46.48333333,-47.61666667,UNKNOWN
145242,56.61666667,-55.38333333,UNKNOWN
144907,47.46472222,8.54741667,ZÜRICH
144646,63.98333333,-22.6,UNKNOWN
144626,-18.1248,178.4501,CENTRAL
144623,39.9042,116.4074,北京市
144433,40.0,-48.0,UNKNOWN
144334,61.78333333,-43.0,UNKNOWN
144202,34.80972222,67.81841667,ولایت بامیان
144087,51.46666667,-0.45,ENGLAND
143989,18.03333333,-63.1,UNKNOWN
143971,46.0,-50.0,UNKNOWN
143961,-71.91666667,8.3,UNKNOWN
143824,44.11666667,-45.93333333,UNKNOWN
143631,-9.08333333,14.7,CUANZA NORTE
143581,53.41666667,-6.23333333,UNKNOWN
143556,49.56666667,-53.25,NEWFOUNDLAND AND LABRADOR
143162,41.76666667,-61.16666667,UNKNOWN
142322,47.93333333,-67.05,NEW BRUNSWICK / NOUVEAU-BRUNSWICK
142254,56.0,-50.0,UNKNOWN
142180,51.91666667,-41.58333333,UNKNOWN
142077,53.86666667,-54.96666667,UNKNOWN
141882,53.95,-3.81666667,UNKNOWN
141684,51.46666667,-0.45,ENGLAND
141632,49.00972222,2.54727778,ÎLE-DE-FRANCE
141395,20.66666667,-105.25,JALISCO
141390,57.76666667,-43.5,UNKNOWN
141186,55.31666667,-43.86666667,UNKNOWN
141171,51.46666667,-0.45,ENGLAND
141000,60.33333333,-43.66666667,UNKNOWN
140538,49.00972222,2.54727778,ÎLE-DE-FRANCE
140137,43.33333333,-130.95,UNKNOWN
140021,51.0,-37.0,UNKNOWN
139966,47.7,-129.7666667,UNKNOWN
139962,35.6895,139.6917,UNKNOWN
139791,56.0,-20.0,UNKNOWN
139480,49.0,-132.45,UNKNOWN
139419,57.0,-31.0,UNKNOWN
139278,57.0,-50.0,UNKNOWN
139075,52.0,-50.0,UNKNOWN
138970,53.42138889,-6.27,UNKNOWN
138894,-23.5505,-46.6333,SÃO PAULO
138596,25.03333333,-77.45,UNKNOWN
137719,51.66666667,-34.3,UNKNOWN
137116,48.0,-50.0,UNKNOWN
136843,46.0,-38.0,UNKNOWN
136457,50.90138889,4.48444444,VLAAMS-BRABANT
136267,47.0,-33.0,UNKNOWN
136262,52.03333333,-33.0,UNKNOWN
136234,40.36666667,-56.61666667,UNKNOWN
135858,55.0,-46.0,UNKNOWN
135757,21.8,-81.91666667,ISLA DE LA JUVENTUD
135442,33.35,7.58333333,EL OUED
135267,18.5675,-68.36333333,LA ALTAGRACIA
135208,19.43333333,-99.06666667,UNKNOWN
135053,45.66666667,-44.0,UNKNOWN
134363,51.46666667,-0.45,ENGLAND
134031,55.0,-40.0,UNKNOWN
133467,51.0,-132.6833333,UNKNOWN
133454,22.30888889,113.9147222,香港 HONG KONG
133447,35.0,18.0,UNKNOWN
133426,4.711,-74.0721,UNKNOWN
133010,-20.0,-164.0,UNKNOWN
132881,53.0,-33.0,UNKNOWN
132549,48.0,-50.0,UNKNOWN
132385,30.0,-150.0,UNKNOWN
132366,-20.38333333,-160.8833333,UNKNOWN
132247,52.0,-40.0,UNKNOWN
131870,35.01666667,65.5,غور
130806,-58.51666667,-43.98333333,UNKNOWN
130615,34.42722222,135.2441667,UNKNOWN
130575,46.0,-50.0,UNKNOWN
130550,25.36666667,-77.9,UNKNOWN
130498,42.76666667,141.5333333,UNKNOWN
130036,52.0,-40.0,UNKNOWN
129617,48.0,-50.0,UNKNOWN
128967,44.0,-48.0,UNKNOWN
128892,63.98333333,-22.6,UNKNOWN
128501,50.0,-51.33333333,UNKNOWN
128463,31.13333333,-121.7833333,UNKNOWN
127946,22.3193,114.1694,香港 HONG KONG
127697,59.21666667,-49.58333333,UNKNOWN
127603,15.76666667,-96.25,OAXACA
127175,52.0,-37.0,UNKNOWN
127101,52.5,-42.0,UNKNOWN
126779,62.0,-30.0,UNKNOWN
126485,55.86666667,-4.43333333,ALBA / SCOTLAND
126157,36.68333333,35.26666667,UNKNOWN
126023,81.6,-16.7,UNKNOWN
125450,50.33333333,-37.6,UNKNOWN
125428,53.08333333,-54.08333333,UNKNOWN
125413,61.66666667,-44.43333333,UNKNOWN
125255,53.0,-20.0,UNKNOWN
125250,43.0,-135.0,UNKNOWN
125161,-0.0,-47.0,UNKNOWN
125145,13.07472222,-59.4925,UNKNOWN
125010,23.0,-102.0,SAN LUIS POTOSÍ
125001,6.23333333,-10.35,MARGIBI COUNTY
124904,45.73333333,-41.91666667,UNKNOWN
124785,23.43333333,-46.46666667,UNKNOWN
124073,45.0,-45.0,UNKNOWN
123607,53.66666667,-42.0,UNKNOWN
123464,51.46666667,-0.45,ENGLAND
123389,65.0,-50.0,UNKNOWN
123357,52.0,-46.0,UNKNOWN
122802,52.43333333,-39.81666667,UNKNOWN
122599,51.0,-40.0,UNKNOWN
122487,48.0,-50.0,UNKNOWN
121394,50.0,-145.0,UNKNOWN
121381,59.0,-40.0,UNKNOWN
121317,13.07472222,-59.4925,UNKNOWN
121269,6.76666667,-58.16666667,DEMERARA-MAHAICA
120980,8.5,-5.33333333,VALLÉE DU BANDAMA
120952,-33.21666667,-70.46666667,REGIÓN METROPOLITANA DE SANTIAGO
120889,6.23333333,-10.35,MARGIBI COUNTY
120544,6.06666667,-8.13333333,GRAND GEDEH COUNTY
120539,50.0,-50.0,UNKNOWN
120476,19.43333333,-99.06666667,UNKNOWN
120332,22.30888889,113.9147222,香港 HONG KONG
120233,64.0,-120.0,NORTHWEST TERRITORIES
119518,57.0,-40.0,UNKNOWN
119517,50.03333333,8.56666667,HESSEN
119490,57.16666667,-48.68333333,UNKNOWN
119461,47.0,-50.0,UNKNOWN
119247,5.6,-0.16666667,GREATER ACCRA REGION
119203,43.0,-40.0,UNKNOWN
119188,18.43333333,-66.1,PUERTO RICO
119047,52.81666667,-1.31666667,ENGLAND
118672,56.33333333,-43.0,UNKNOWN
118341,49.0,2.53333333,ÎLE-DE-FRANCE
118197,51.46666667,-0.46666667,ENGLAND
118126,51.46666667,-0.46666667,ENGLAND
117996,25.03888889,-77.46611111,UNKNOWN
117910,62.0,-40.0,UNKNOWN
117571,55.91666667,-36.0,UNKNOWN
117394,55.0,-50.0,UNKNOWN
117160,53.46666667,-44.43333333,UNKNOWN
115840,28.3407,78.06777778,UTTAR PRADESH
115817,34.78333333,135.4333333,UNKNOWN
115548,51.46666667,-0.45,ENGLAND
115539,51.46666667,-0.45,ENGLAND
114918,42.11666667,-63.4,UNKNOWN
114137,52.3,4.76666667,NOORD-HOLLAND
113457,-36.8485,174.7633,AUCKLAND
113367,49.55,-40.48333333,UNKNOWN
113307,50.75,-32.5,UNKNOWN
112901,58.66666667,-33.0,UNKNOWN
112875,48.0,-50.0,UNKNOWN
112005,52.0,-30.0,UNKNOWN
111945,51.46666667,-0.45,ENGLAND
111900,49.0,-40.0,UNKNOWN
111757,40.08,116.5844444,北京市
111726,49.66666667,-50.0,UNKNOWN
111507,51.46666667,-0.45,ENGLAND
111490,18.4861,-69.9312,DISTRITO NACIONAL
111466,56.0,-5.0,ALBA / SCOTLAND
111355,61.0,-38.0,UNKNOWN
111330,48.16666667,-40.0,UNKNOWN
111156,50.03333333,8.56666667,HESSEN
111011,58.0,-50.0,UNKNOWN
110460,48.31666667,-38.95,UNKNOWN
110437,50.73333333,-35.33333333,UNKNOWN
110427,53.1,-53.15,UNKNOWN
109900,51.46666667,-0.45,ENGLAND
109875,35.76527778,140.3855556,UNKNOWN
109156,39.66666667,-105.9,COLORADO
108422,61.0,-42.5,UNKNOWN
108377,52.0,2.0,UNKNOWN
108314,51.46666667,-0.45,ENGLAND
108244,20.51666667,-103.3,JALISCO
108199,58.83333333,-33.66666667,UNKNOWN
107980,53.08333333,-54.08333333,UNKNOWN
107721,55.5,-47.66666667,UNKNOWN
107716,4.711,-74.0721,UNKNOWN
107340,25.03888889,-77.46611111,UNKNOWN
106973,48.35388889,11.78611111,BAYERN
106741,42.86666667,-85.51666667,MICHIGAN
106170,32.36666667,-64.68333333,ST. GEORGE'S
105883,59.0,-50.0,UNKNOWN
105638,44.5,-57.08333333,UNKNOWN
105410,51.0,-46.0,UNKNOWN
104987,63.38333333,165.4166667,КАМЧАТСКИЙ КРАЙ
103546,17.91666667,-69.75,UNKNOWN
103326,45.33333333,-32.8,UNKNOWN
102118,33.0,-148.0,UNKNOWN
102030,57.0,-35.0,UNKNOWN
102015,48.5,-33.0,UNKNOWN
101420,60.0,-40.0,UNKNOWN
101232,48.91666667,-44.33333333,UNKNOWN
100922,57.0,-30.0,UNKNOWN
100887,59.0,-50.0,UNKNOWN
100787,47.66666667,-43.78333333,UNKNOWN
100767,53.0,-55.08333333,UNKNOWN
100278,51.5074,-0.1278,ENGLAND
100202,57.5,-30.0,UNKNOWN
99852,55.0,-50.0,UNKNOWN
99591,57.0,-40.0,UNKNOWN
99146,62.0,-40.0,UNKNOWN
99128,63.0,-40.0,UNKNOWN
99064,45.83333333,-50.85,UNKNOWN
98998,45.65,-57.5,UNKNOWN
98791,61.0,-30.0,UNKNOWN
98642,62.66666667,-44.0,UNKNOWN
98556,-69.5,-130.0166667,UNKNOWN
98440,51.5074,-0.1278,ENGLAND
98122,53.0,-50.0,UNKNOWN
97933,59.0,-15.0,UNKNOWN
97834,50.63333333,5.43333333,LIÈGE
97465,60.0,-57.0,UNKNOWN
97368,51.15,-0.2,ENGLAND
97133,61.0,-30.0,UNKNOWN
96636,49.08333333,-60.0,NEWFOUNDLAND AND LABRADOR
96443,35.0,129.0,UNKNOWN
96191,19.4326,-99.1332,UNKNOWN
95943,48.0,-35.0,UNKNOWN
95813,49.0,-40.0,UNKNOWN
95125,58.0,-40.0,UNKNOWN
94842,48.0,-50.0,UNKNOWN
94789,46.0,-50.33333333,UNKNOWN
94701,63.61666667,-26.28333333,UNKNOWN
94186,59.5,-55.0,UNKNOWN
94167,50.5,-45.0,UNKNOWN
94042,45.0,-50.0,UNKNOWN
94012,53.0,-45.0,UNKNOWN
93754,28.43333333,-81.31666667,FLORIDA
93695,50.0,-40.0,UNKNOWN
92888,52.0,-40.0,UNKNOWN
92690,20.66666667,-105.25,JALISCO
92379,-5.0,-74.0,LORETO
91786,52.0,-0.0,ENGLAND
91654,51.0,-50.0,UNKNOWN
91474,51.0,-50.0,UNKNOWN
91296,56.0,-40.0,UNKNOWN
91295,52.52,13.405,UNKNOWN
91274,55.0,-50.0,UNKNOWN
91001,44.0,-40.0,UNKNOWN
90998,48.16666667,-40.0,UNKNOWN
90830,46.0,-50.0,UNKNOWN
90750,49.0,-50.0,UNKNOWN
90730,59.0,-30.0,UNKNOWN
90675,47.5,2.5,CENTRE-VAL DE LOIRE
90609,53.16666667,-48.0,UNKNOWN
90442,53.0,-40.0,UNKNOWN
90028,-10.0,-140.0,UNKNOWN
89913,35.6895,139.6917,UNKNOWN
89802,54.0,-40.0,UNKNOWN
89541,58.5,-34.0,UNKNOWN
89177,47.0,-50.0,UNKNOWN
89130,49.0,-46.0,UNKNOWN
88894,19.5,-69.83333333,MARÍA TRINIDAD SÁNCHEZ
88262,52.0,-9.0,UNKNOWN
87486,53.0,-50.0,UNKNOWN
87211,29.3759,47.9774,محافظة العاصمة
87086,48.0,-42.0,UNKNOWN
85958,25.0,-79.0,UNKNOWN
85614,20.53333333,-86.91666667,QUINTANA ROO
85099,61.5,-38.0,UNKNOWN
85040,9.93333333,100.5,UNKNOWN
84886,-37.81666667,-72.7,REGIÓN DE LA ARAUCANÍA
84665,41.0,-65.0,UNKNOWN
84548,49.08333333,-35.0,UNKNOWN
84359,54.0,-30.0,UNKNOWN
84212,50.0,-50.0,UNKNOWN
83900,69.0,-40.0,UNKNOWN
83889,60.0,-20.0,UNKNOWN
83706,53.0,-3.0,CYMRU / WALES
83359,50.5,-45.0,UNKNOWN
83257,55.6,-46.56666667,UNKNOWN
83149,56.16666667,-55.58333333,UNKNOWN
82696,52.45,-50.0,UNKNOWN
82331,49.0,-50.0,UNKNOWN
82081,-38.36666667,-73.21666667,REGIÓN DE LA ARAUCANÍA
81987,52.41666667,-52.66666667,UNKNOWN
81891,21.91666667,-78.81666667,CIEGO DE ÁVILA
81468,50.83333333,-32.7,UNKNOWN
80785,35.75,140.3833333,UNKNOWN
80711,61.0,-50.0,UNKNOWN
80594,52.93333333,-40.16666667,UNKNOWN
80493,49.0,2.0,ÎLE-DE-FRANCE
80095,54.8,-48.28333333,UNKNOWN
79791,53.0,-54.0,UNKNOWN
79625,56.0,-30.0,UNKNOWN
79622,55.0,-30.0,UNKNOWN
79262,-0.0,-35.0,UNKNOWN
79097,61.0,-42.0,UNKNOWN
78937,61.83333333,-35.5,UNKNOWN
78357,52.52,13.405,UNKNOWN
78193,56.5,-47.0,UNKNOWN
77996,62.0,-50.0,UNKNOWN
77938,50.0,-47.0,UNKNOWN
77663,22.31666667,119.2,UNKNOWN
76804,59.0,-26.0,UNKNOWN
76671,12.5,30.61666667,ولاية شمال كردفان
75541,59.75,-53.0,UNKNOWN
75505,50.6,-0.56666667,ENGLAND
74099,58.0,-3.0,UNKNOWN
73884,13.0978,-59.6171,UNKNOWN
73876,23.85,-87.0,UNKNOWN
73787,48.58333333,-52.75,NEWFOUNDLAND AND LABRADOR
73713,50.0,-40.0,UNKNOWN
73634,59.0,-60.0,UNKNOWN
73557,46.5,-40.4,UNKNOWN
73079,50.75,-54.0,UNKNOWN
72992,46.16666667,-53.0,UNKNOWN
72982,51.0,-40.0,UNKNOWN
71667,52.33333333,-39.66666667,UNKNOWN
68727,64.1835,-51.7216,UNKNOWN
67992,56.83333333,-61.0,NEWFOUNDLAND AND LABRADOR
67985,60.0,-45.0,UNKNOWN
67492,58.0,-50.0,UNKNOWN
67473,50.0,-145.0,UNKNOWN
66965,48.91666667,-39.36666667,UNKNOWN
66919,14.0,-61.0,CASTRIES
66872,55.33333333,-37.5,UNKNOWN
66836,44.0,-62.0,UNKNOWN
66596,54.66666667,-55.83333333,UNKNOWN
66502,57.0,-40.0,UNKNOWN
66311,63.0,-60.0,UNKNOWN
66061,7.31666667,46.4,ሶማሌ ክልል / SOMALI
66000,53.0,-40.0,UNKNOWN
65537,59.0,-50.0,UNKNOWN
63536,8.63333333,-79.01666667,PROVINCIA DE PANAMÁ
63302,58.0,-50.0,UNKNOWN
63298,50.0,-48.0,UNKNOWN
63288,49.75,-50.0,UNKNOWN
63278,44.41666667,-67.0,NEW BRUNSWICK / NOUVEAU-BRUNSWICK
63269,51.0,-40.0,UNKNOWN
63245,61.15,-45.41666667,UNKNOWN
63240,60.0,-39.0,UNKNOWN
63223,60.0,-41.0,UNKNOWN
63200,45.0,-33.0,UNKNOWN
63191,44.9,-67.25,MAINE
63161,50.0,-50.0,UNKNOWN
63152,53.0,-50.0,UNKNOWN
63133,56.75,-53.66666667,UNKNOWN
63121,40.0,-40.0,UNKNOWN
63115,61.0,-40.0,UNKNOWN
63099,53.0,-54.0,UNKNOWN
63098,61.0,-40.0,UNKNOWN
63091,48.0,-40.0,UNKNOWN
61516,57.75,-10.08333333,UNKNOWN
61254,48.0,-35.0,UNKNOWN
61228,52.0,-50.0,UNKNOWN
61227,48.0,-46.93333333,UNKNOWN
61208,58.0,-20.0,UNKNOWN
61190,51.66666667,-56.33333333,NEWFOUNDLAND AND LABRADOR
61172,59.0,-30.0,UNKNOWN
61146,48.0,-45.0,UNKNOWN
61127,54.0,-48.0,UNKNOWN
61123,60.5,-46.5,UNKNOWN
61099,47.0,-40.0,UNKNOWN
61078,49.0,-40.0,UNKNOWN
61039,58.0,-38.0,UNKNOWN
61034,40.0,-59.0,UNKNOWN
61029,50.63333333,-55.58333333,NEWFOUNDLAND AND LABRADOR
60985,47.0,-40.0,UNKNOWN
60973,54.0,-45.0,UNKNOWN
60630,35.73333333,-10.03333333,UNKNOWN
60514,51.0,4.0,OOST-VLAANDEREN
60010,51.5074,-0.1278,ENGLAND
59945,19.5,-70.75,SANTIAGO
59836,1.3521,103.8198,UNKNOWN
59304,50.0,-40.0,UNKNOWN
59301,53.83333333,-55.0,UNKNOWN
