OccID,Latitude,Longitude,CountryID_DisplayEng,PROVINCE
156427,61.15,-38.11,CANADA,
156377,44.57222222,26.10222222,ROMANIA,
156370,45.21319722,-48.85206111,INTERNATIONAL WATERS,
156250,53.81542222,-3.93449444,UNITED KINGDOM,
156105,42.85505,-9.78927778,PORTUGAL,
155668,58.15,-59.6,CANADA,
155643,53.42138889,-6.27,IRELAND,
155503,46.87802778,-49.09651111,CANADA,
155147,13.07472222,-59.4925,BARBADOS,
155146,47.8,-41.31666667,CANADA,
154025,19.43638889,-99.07222222,MEXICO,
153628,21.77388889,-72.26861111,TURKS & CAICOS IS (BRITISH OVERSEAS TERRITORY),
153600,63.985,-22.60555556,INTERNATIONAL WATERS,
153404,35.3312,139.7811111,JAPAN,
153394,33.28944444,-69.41333333,INTERNATIONAL WATERS,
152975,51.64371389,3.23140556,UNITED KINGDOM,
152921,56,-20,INTERNATIONAL WATERS,
152883,54.21666667,-48.76666667,CANADA,
152858,14.86675,-80.34566944,PANAMA,
152598,48,-50,INTERNATIONAL WATERS,
152470,42.91136111,17.24525556,CROATIA,
152228,26.52722222,-84.37583333,MEXICO,
152202,20,-70,DOMINICAN REPUBLIC,
152020,59.12416667,1.35972222,GERMANY,
151987,38.76194444,-27.09083333,PORTUGAL,
151955,19.90127778,-67.71823889,PUERTO RICO,
151936,52,-20,INTERNATIONAL WATERS,
151777,58.87666667,5.63777778,NORWAY,
151542,48,-50,CANADA,
151496,41.25555556,22.75944444,MACEDONIA,
151344,18.50361111,-77.91333333,JAMAICA,
151313,-29.46333333,-71.76666667,CHILE,
151247,26.55861111,-78.69555556,BAHAMAS,
151147,59.46666667,-58,CANADA,
151112,52,-15,IRELAND,
150721,10.59305556,-85.54555556,COSTA RICA,
150417,17.93555556,-76.7875,JAMAICA,
146693,47,-46,CANADA,
146615,49,-50,CANADA,
146337,45,-54,CANADA,
145912,18.1096,-77.2975,JAMAICA,
145867,50.5,-45,CANADA,
145812,50.5,-50,CANADA,
145613,12.50138889,-70.01527778,ARUBA,
145467,50.63333333,-42.61666667,CANADA,
145245,53,-50,CANADA,
144839,50,-48,CANADA,
144819,65,-50,INTERNATIONAL WATERS,
144065,-83.91666667,168.7666667,ANTARCTICA,
143821,48,-40,INTERNATIONAL WATERS,
143642,56.75,-37.5,INTERNATIONAL WATERS,
143489,46,-52,CANADA,
143388,55.45,-39.23333333,INTERNATIONAL WATERS,
143363,23.71833333,-15.93194444,WESTERN SAHARA,
143015,48,-50,CANADA,
142925,50.5,-33.31666667,CANADA,
142792,46.91666667,-50.5,CANADA,
142702,50.75,-46,CANADA,
142520,46,-35,CANADA,
142412,60,-50,CANADA,
142327,55,-30,CANADA,
142252,28.65,-91.35,UNITED STATES,
142236,51.33333333,-46.05,CANADA,
142227,54.53333333,-32.4,CANADA,
142130,52.75,-33.16666667,CANADA,
142109,42.5,-55.83333333,CANADA,
142020,46.66666667,-52.51666667,CANADA,
141985,46.75,-46.36666667,CANADA,
141011,27,-90,MEXICO,
140861,48.5,-45,CANADA,
140808,53.16666667,-158.45,RUSSIA,
140383,19.4326,-99.1332,MEXICO,
140351,37.46666667,126.45,"KOREA, REPUBLIC OF",
140294,57,-50,CANADA,
140211,45,-50,CANADA,
139680,52,-50,CANADA,
138874,50,-40,CANADA,
138724,50,-145,CANADA,
138694,58,-55,CANADA,
138344,50,-131.7166667,CANADA,
138030,52,-40,CANADA,
137824,48.5,-45,CANADA,
137725,54,-136,CANADA,
136972,48,-50,CANADA,
136182,35,-52,CANADA,
136048,58,-50,CANADA,
135552,35.76527778,140.3855556,JAPAN,
135263,51.83333333,-52.7,CANADA,
134918,47.45,-8.55,SWITZERLAND,
134612,62,-60,CANADA,
133721,48,-50,INTERNATIONAL WATERS,
131781,53.16666667,-45,INTERNATIONAL WATERS,
131758,58,-40,INTERNATIONAL WATERS,
131350,-78.01666667,-155.0166667,ANTARCTICA,
131266,10.60305556,-66.99055556,VENEZUELA,
131070,46,-32,INTERNATIONAL WATERS,
130670,54,-40,INTERNATIONAL WATERS,
130571,13.07472222,-59.4925,BARBADOS,
129989,49.81666667,-39.03333333,CANADA,
129385,42.5,-67,CANADA,
129373,45,-50,CANADA,
127613,54,-42,CANADA,
127478,51,-40,CANADA,
127180,57,-148,INTERNATIONAL WATERS,
127152,47,-45,CANADA,
126899,49,-46,CANADA,
126784,48.91666667,-42,CANADA,
126646,70.5,-135,CANADA,
126259,53.36666667,-47,CANADA,
126229,43.06666667,-57.86666667,CANADA,
126219,54.88333333,-54.78333333,CANADA,
126165,50,-145,CANADA,
125836,47,-50,CANADA,
125453,50,-145,CANADA,
125375,54.83333333,-52,CANADA,
125230,53,-50,INTERNATIONAL WATERS,
125037,50,-145,CANADA,
124934,49.83333333,-42.66666667,CANADA,
124921,32.2,126.65,CANADA,
123966,60.01666667,-8.56666667,ICELAND,
123697,48,-50,CANADA,
121957,58.03333333,-59.93333333,CANADA,
121532,48,-43,CANADA,
121486,55,-43,CANADA,
121248,62,-10,INTERNATIONAL WATERS,
121162,50.5,-52,INTERNATIONAL WATERS,
121074,56,-40,CANADA,
120872,61,-30,INTERNATIONAL WATERS,
120658,48.58333333,-47.33333333,INTERNATIONAL WATERS,
119489,48,-39.16666667,CANADA,
119421,64.83333333,-22.43333333,ICELAND,
119265,48,-50,CANADA,
118767,45,-43,CANADA,
117465,52,-50,INTERNATIONAL WATERS,
117015,19.43333333,-99.06666667,MEXICO,
116955,52,-47.66666667,INTERNATIONAL WATERS,
116708,63.98333333,-22.6,ICELAND,
115629,46,-30,INTERNATIONAL WATERS,
115485,48,-50,INTERNATIONAL WATERS,
115228,55,-35,INTERNATIONAL WATERS,
114538,59,-40,ICELAND,
111758,46.16666667,-49.33333333,INTERNATIONAL WATERS,
111103,60.83333333,-43.5,CANADA,
111041,48,-50,INTERNATIONAL WATERS,
110713,51,-49.5,CANADA,
109421,44,-62,INTERNATIONAL WATERS,
108739,59.83333333,-50.33333333,CANADA,
108371,52.7,-8.91666667,IRELAND,
107531,48.86666667,-52,INTERNATIONAL WATERS,
107166,59.33333333,-48.5,INTERNATIONAL WATERS,
106972,63,-30,INTERNATIONAL WATERS,
106700,54.5,-45,INTERNATIONAL WATERS,
106247,52,-41,CANADA,
105096,54.5,-47.66666667,CANADA,
103516,23,-78.8,CUBA,
103021,12.5,-70.01666667,ARUBA,
102934,58,-30,INTERNATIONAL WATERS,
102814,54,-50,INTERNATIONAL WATERS,
102789,30,-78,UNITED STATES,
102568,35.76527778,140.3855556,JAPAN,
102196,53.68333333,-136.1833333,CANADA,
101780,0,-30,CANADA,
101631,18.5,-77.91666667,JAMAICA,
101152,57,-40,INTERNATIONAL WATERS,
100646,52,-50,CANADA,
100139,54.3,-37.71666667,CANADA,
99399,47,-45,CANADA,
99227,55,-35,CANADA,
98574,40.33333333,-52,CANADA,
97276,35.75,140.3666667,JAPAN,
97057,55.08333333,-34.81666667,CANADA,
96908,15,115,INTERNATIONAL WATERS,
96687,72,-60,INTERNATIONAL WATERS,
96595,45,-42,CANADA,
96290,52.5,-46,INTERNATIONAL WATERS,
95877,57,-30,CANADA,
95398,48,-50,CANADA,
95258,-10,-140,INTERNATIONAL WATERS,
95042,46.5,-58.33333333,CANADA,
94804,56,-11,INTERNATIONAL WATERS,
94470,62,-20,ICELAND,
93888,43,-62,CANADA,
93705,47,-40,CANADA,
93593,62.5,-33.5,CANADA,
93020,46.41666667,-56.15,FRANCE,
92938,45.5,-44,CANADA,
92930,49,-50,CANADA,
92760,51,-50,INTERNATIONAL WATERS,
92358,56.33333333,-58,INTERNATIONAL WATERS,
92331,45.48333333,-43.73333333,INTERNATIONAL WATERS,
92228,59,-40,INTERNATIONAL WATERS,
92145,49,-50,INTERNATIONAL WATERS,
91318,47,-57,INTERNATIONAL WATERS,
91307,58,-50,INTERNATIONAL WATERS,
91060,41,-15,PORTUGAL,
90994,53,-40,CANADA,
90278,45.5,-44,INTERNATIONAL WATERS,
89979,52.83333333,-42,INTERNATIONAL WATERS,
89468,23.55,119.6166667,TAIWAN,
89419,47.5,-41,INTERNATIONAL WATERS,
89342,57,-50,INTERNATIONAL WATERS,
89254,48,-50,CANADA,
88852,56,-30,INTERNATIONAL WATERS,
88273,56,-50,INTERNATIONAL WATERS,
88118,61,-40,CANADA,
87977,55.51666667,-57.01666667,INTERNATIONAL WATERS,
87319,51.08333333,-49.91666667,INTERNATIONAL WATERS,
86855,51.83333333,-47,INTERNATIONAL WATERS,
86793,49,-30,CANADA,
86680,53,-55,INTERNATIONAL WATERS,
86545,56.83333333,-52.5,INTERNATIONAL WATERS,
86418,59,-60,CANADA,
86128,55,-52,INTERNATIONAL WATERS,
85929,59.66666667,-37,CANADA,
85385,35.6895,139.6917,JAPAN,
85374,53,-50,CANADA,
84983,57,-40,INTERNATIONAL WATERS,
84810,55,-40,INTERNATIONAL WATERS,
83779,49,-50,INTERNATIONAL WATERS,
83339,56.75,-57,INTERNATIONAL WATERS,
83297,53,-50,INTERNATIONAL WATERS,
82922,53.5,-35,INTERNATIONAL WATERS,
82741,55,-43,INTERNATIONAL WATERS,
82700,49,-51,INTERNATIONAL WATERS,
82269,64.16666667,-59.83333333,INTERNATIONAL WATERS,
81382,-6.2088,106.8456,INDONESIA,
81084,35.75,140.3833333,JAPAN,
80954,60,-59,INTERNATIONAL WATERS,
80940,51.33333333,-45,INTERNATIONAL WATERS,
80937,55,-10,UNITED KINGDOM,
80622,51,-43,INTERNATIONAL WATERS,
80109,50,-46,INTERNATIONAL WATERS,
79606,49,-51.5,INTERNATIONAL WATERS,
79414,47,-50,CANADA,
78874,19.28333333,-80.16666667,CAYMAN ISLANDS,
78844,42.16666667,-66.08333333,INTERNATIONAL WATERS,
78658,55,-38,INTERNATIONAL WATERS,
78614,32.28333333,127.05,CHINA,
77989,58,-50,INTERNATIONAL WATERS,
77910,84.71666667,-111.75,CANADA,
76596,13.9,100.6,THAILAND,
75779,55,-43,INTERNATIONAL WATERS,
75772,51.66666667,-35,INTERNATIONAL WATERS,
75510,42,160,INTERNATIONAL WATERS,
75317,55.51666667,-57.01666667,INTERNATIONAL WATERS,
74559,45.66666667,-52.08333333,INTERNATIONAL WATERS,
73556,10,-98,THAILAND,
73376,47,-50,INTERNATIONAL WATERS,
73089,47,-30,INTERNATIONAL WATERS,
73087,58,-50,INTERNATIONAL WATERS,
72921,48,-50,INTERNATIONAL WATERS,
72098,50,-50,INTERNATIONAL WATERS,
69206,56,-50,CANADA,
68470,25,-65.5,PUERTO RICO,
67152,50,-50,INTERNATIONAL WATERS,
66786,55,-35,INTERNATIONAL WATERS,
66661,48,-50,INTERNATIONAL WATERS,
66577,51,-36,INTERNATIONAL WATERS,
66510,62,-40,INTERNATIONAL WATERS,
66299,45.83333333,-48.66666667,INTERNATIONAL WATERS,
66001,60,-40,INTERNATIONAL WATERS,
65854,53,-50,INTERNATIONAL WATERS,
65823,49.66666667,-45,INTERNATIONAL WATERS,
65712,54.61666667,-55.86666667,INTERNATIONAL WATERS,
65531,53,-40,INTERNATIONAL WATERS,
65472,0.86666667,-0.55,INTERNATIONAL WATERS,
64781,30,-60,INTERNATIONAL WATERS,
64532,35,-71,UNITED STATES,
63323,47,-33.5,INTERNATIONAL WATERS,
63321,46.33333333,-51.33333333,INTERNATIONAL WATERS,
63299,49.08333333,-45.21666667,INTERNATIONAL WATERS,
63297,43.4,-50.35,INTERNATIONAL WATERS,
63243,50,-40,INTERNATIONAL WATERS,
63236,45.83333333,-42,INTERNATIONAL WATERS,
63233,51,-34,INTERNATIONAL WATERS,
63229,62,-30,INTERNATIONAL WATERS,
63221,57.5,-48,INTERNATIONAL WATERS,
63179,53,-50,INTERNATIONAL WATERS,
63175,57,-55,INTERNATIONAL WATERS,
63153,59,-30,INTERNATIONAL WATERS,
63149,49,-50,INTERNATIONAL WATERS,
63056,83.01666667,-115,CANADA,
61255,61.5,-44,INTERNATIONAL WATERS,
61251,53.9,-43.71666667,INTERNATIONAL WATERS,
61248,57,-38,INTERNATIONAL WATERS,
61236,53,-51,INTERNATIONAL WATERS,
61234,50,-52,INTERNATIONAL WATERS,
61233,56.33333333,-43.5,INTERNATIONAL WATERS,
61222,59,-52,INTERNATIONAL WATERS,
61174,62,-40,GREENLAND,
61155,52,-50,INTERNATIONAL WATERS,
61118,54.61666667,-35,INTERNATIONAL WATERS,
61111,57.25,-54.5,INTERNATIONAL WATERS,
61076,48,-50,INTERNATIONAL WATERS,
61068,47,-50,INTERNATIONAL WATERS,
61063,52,-40,INTERNATIONAL WATERS,
61038,50,-50,INTERNATIONAL WATERS,
61037,50,-50,INTERNATIONAL WATERS,
61032,60.25,-40,GREENLAND,
61027,43.71666667,-53.71666667,INTERNATIONAL WATERS,
61025,64,-40,GREENLAND,
61000,59,-40,INTERNATIONAL WATERS,
60966,57.5,-53,INTERNATIONAL WATERS,
59542,59.9139,10.7522,NORWAY,
59300,51,-40,INTERNATIONAL WATERS,
59299,46,-50,INTERNATIONAL WATERS,
59289,50,-42,INTERNATIONAL WATERS,
59279,48.83333333,-42.41666667,INTERNATIONAL WATERS,
59255,51.41666667,-36.83333333,INTERNATIONAL WATERS,
59198,54.01666667,-46.98333333,INTERNATIONAL WATERS,
59188,45.75,-55.01666667,INTERNATIONAL WATERS,
59172,57.2,-59.16666667,INTERNATIONAL WATERS,
59142,52,-50,INTERNATIONAL WATERS,
59140,55,-50,INTERNATIONAL WATERS,
59125,57,-40,INTERNATIONAL WATERS,
59087,55.66666667,-56.75,INTERNATIONAL WATERS,
59086,54,-40,INTERNATIONAL WATERS,
59080,48,-40,INTERNATIONAL WATERS,
59067,59,-50,INTERNATIONAL WATERS,
59037,54,-50,INTERNATIONAL WATERS,
59035,48.65,-51,INTERNATIONAL WATERS,
59012,43,-45,INTERNATIONAL WATERS,
59009,58,-30.5,INTERNATIONAL WATERS,
57832,19.28333333,-81.35,CAYMAN ISLANDS,
57575,50,-40,INTERNATIONAL WATERS,
57550,45,-50,INTERNATIONAL WATERS,
57536,54.66666667,-55.83333333,INTERNATIONAL WATERS,
57532,59,-60,INTERNATIONAL WATERS,
57526,49.5,-35,INTERNATIONAL WATERS,
57514,46,-47,INTERNATIONAL WATERS,
57506,58,-40,INTERNATIONAL WATERS,
57502,57,-30,INTERNATIONAL WATERS,
57496,50,-30,INTERNATIONAL WATERS,
57429,53,-40,INTERNATIONAL WATERS,
57427,54,-43,INTERNATIONAL WATERS,
56672,19.4326,-99.1332,MEXICO,
56131,45,-50,INTERNATIONAL WATERS,
56129,50,-40,INTERNATIONAL WATERS,
56110,52,-36,INTERNATIONAL WATERS,
56103,46.66666667,-46.16666667,INTERNATIONAL WATERS,
56085,64,-50,INTERNATIONAL WATERS,
56077,60,-30,INTERNATIONAL WATERS,
56076,49,-50,INTERNATIONAL WATERS,
56070,47,-44,INTERNATIONAL WATERS,
54871,59,-40,INTERNATIONAL WATERS,
54848,42,-65,INTERNATIONAL WATERS,
54839,59.5,-47,INTERNATIONAL WATERS,
54838,56,-50,INTERNATIONAL WATERS,
54837,46,-40,INTERNATIONAL WATERS,
54827,48,-50,INTERNATIONAL WATERS,
54826,60,-50,INTERNATIONAL WATERS,
54824,61,-40,INTERNATIONAL WATERS,
54811,55,-50,INTERNATIONAL WATERS,
54810,50,-50,INTERNATIONAL WATERS,
54809,54,-40,INTERNATIONAL WATERS,
54806,61,-30,GREENLAND,
54803,61.35,-43.78333333,GREENLAND,
54784,46.75,-49.25,INTERNATIONAL WATERS,
51921,8.13333333,100.9166667,THAILAND,
51810,90,-120,CANADA,
48596,12.66666667,-67.16666667,BARBADOS,
47437,24.16666667,-75.5,BAHAMAS,
