"REF_DATE","GEO","DGUID","Screened traffic","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-05","Ottawa/Macdonald-Cartier International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797642","76.2","11797","","","","0"
"2021-05","Ottawa/Macdonald-Cartier International, Ontario","","Non-passengers","Number","223","units","0","v1573797645","76.5","4168","","","","0"
"2021-05","Toronto/Lester B Pearson International, Ontario","","Total screened traffic","Number","223","units","0","v1573797651","161.1","131547","","","","0"
"2021-05","Toronto/Lester B Pearson International, Ontario","","Total passengers","Number","223","units","0","v1577191376","161.6","129500","","","","0"
"2021-05","Toronto/Lester B Pearson International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797652","161.2","67940","","","","0"
"2021-05","Toronto/Lester B Pearson International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797653","161.3","26336","","","","0"
"2021-05","Toronto/Lester B Pearson International, Ontario","","Other International sector passengers","Number","223","units","0","v1573797654","161.4","35224","","","","0"
"2021-05","Toronto/Lester B Pearson International, Ontario","","Non-passengers","Number","223","units","0","v1573797655","161.5","2047","","","","0"
"2021-05","Winnipeg/James Armstrong Richardson International, Manitoba","","Total screened traffic","Number","223","units","0","v1573797656","163.1","15016","","","","0"
"2021-05","Winnipeg/James Armstrong Richardson International, Manitoba","","Total passengers","Number","223","units","0","v1577191377","163.6","14278","","","","0"
"2021-05","Winnipeg/James Armstrong Richardson International, Manitoba","","Domestic sector passengers","Number","223","units","0","v1573797657","163.2","14278","","","","0"
"2021-05","Winnipeg/James Armstrong Richardson International, Manitoba","","Non-passengers","Number","223","units","0","v1573797660","163.5","738","","","","0"
"2021-05","Calgary International, Alberta","","Total screened traffic","Number","223","units","0","v1573797626","13.1","60112","","","","0"
"2021-05","Calgary International, Alberta","","Total passengers","Number","223","units","0","v1577191371","13.6","59344","","","","0"
"2021-05","Calgary International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797627","13.2","51233","","","","0"
"2021-05","Calgary International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797628","13.3","6775","","","","0"
"2021-05","Calgary International, Alberta","","Other International sector passengers","Number","223","units","0","v1573797629","13.4","1336","","","","0"
"2021-05","Calgary International, Alberta","","Non-passengers","Number","223","units","0","v1573797630","13.5","768","","","","0"
"2021-05","Edmonton International, Alberta","","Total screened traffic","Number","223","units","0","v1573797636","52.1","36439","","","","0"
"2021-05","Edmonton International, Alberta","","Total passengers","Number","223","units","0","v1577191373","52.6","36129","","","","0"
"2021-05","Edmonton International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797637","52.2","36129","","","","0"
"2021-05","Edmonton International, Alberta","","Non-passengers","Number","223","units","0","v1573797640","52.5","310","","","","0"
"2021-05","Vancouver International, British Columbia","","Total screened traffic","Number","223","units","0","v1573797661","169.1","77083","","","","0"
"2021-05","Vancouver International, British Columbia","","Total passengers","Number","223","units","0","v1577191378","169.6","74788","","","","0"
"2021-05","Vancouver International, British Columbia","","Domestic sector passengers","Number","223","units","0","v1573797662","169.2","53506","","","","0"
"2021-05","Vancouver International, British Columbia","","Transborder sector passengers","Number","223","units","0","v1573797663","169.3","10013","","","","0"
"2021-05","Vancouver International, British Columbia","","Other International sector passengers","Number","223","units","0","v1573797664","169.4","11269","","","","0"
"2021-05","Vancouver International, British Columbia","","Non-passengers","Number","223","units","0","v1573797665","169.5","2295","","","","0"
"2021-06","Total of eight largest airports, Canada","","Total screened traffic","Number","223","units","0","v1573797666","100000.1","652246","","","","0"
"2021-06","Total of eight largest airports, Canada","","Total passengers","Number","223","units","0","v1577191379","100000.6","638027","","","","0"
"2021-06","Total of eight largest airports, Canada","","Domestic sector passengers","Number","223","units","0","v1573797667","100000.2","455534","","","","0"
"2021-06","Total of eight largest airports, Canada","","Transborder sector passengers","Number","223","units","0","v1573797668","100000.3","70218","","","","0"
"2021-06","Total of eight largest airports, Canada","","Other International sector passengers","Number","223","units","0","v1573797669","100000.4","112275","","","","0"
"2021-06","Total of eight largest airports, Canada","","Non-passengers","Number","223","units","0","v1573797670","100000.5","14219","","","","0"
"2021-06","Halifax/Robert L Stanfield International, Nova Scotia","","Total screened traffic","Number","223","units","0","v1573797631","21.1","9352","","","","0"
"2021-06","Halifax/Robert L Stanfield International, Nova Scotia","","Total passengers","Number","223","units","0","v1577191372","21.6","9214","","","","0"
"2021-06","Halifax/Robert L Stanfield International, Nova Scotia","","Domestic sector passengers","Number","223","units","0","v1573797632","21.2","9214","","","","0"
"2021-06","Halifax/Robert L Stanfield International, Nova Scotia","","Non-passengers","Number","223","units","0","v1573797635","21.5","138","","","","0"
"2021-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Total screened traffic","Number","223","units","0","v1573797646","87.1","99466","","","","0"
"2021-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Total passengers","Number","223","units","0","v1577191375","87.6","97899","","","","0"
"2021-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Domestic sector passengers","Number","223","units","0","v1573797647","87.2","40951","","","","0"
"2021-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Transborder sector passengers","Number","223","units","0","v1573797648","87.3","14283","","","","0"
"2021-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Other International sector passengers","Number","223","units","0","v1573797649","87.4","42665","","","","0"
"2021-06","Montréal/Pierre Elliott Trudeau International, Quebec","","Non-passengers","Number","223","units","0","v1573797650","87.5","1567","","","","0"
"2021-06","Ottawa/Macdonald-Cartier International, Ontario","","Total screened traffic","Number","223","units","0","v1573797641","76.1","29444","","","","0"
"2021-06","Ottawa/Macdonald-Cartier International, Ontario","","Total passengers","Number","223","units","0","v1577191374","76.6","25054","","","","0"
"2021-06","Ottawa/Macdonald-Cartier International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797642","76.2","25054","","","","0"
"2021-06","Ottawa/Macdonald-Cartier International, Ontario","","Non-passengers","Number","223","units","0","v1573797645","76.5","4390","","","","0"
"2021-06","Toronto/Lester B Pearson International, Ontario","","Total screened traffic","Number","223","units","0","v1573797651","161.1","209571","","","","0"
"2021-06","Toronto/Lester B Pearson International, Ontario","","Total passengers","Number","223","units","0","v1577191376","161.6","207031","","","","0"
"2021-06","Toronto/Lester B Pearson International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797652","161.2","117574","","","","0"
"2021-06","Toronto/Lester B Pearson International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797653","161.3","36740","","","","0"
"2021-06","Toronto/Lester B Pearson International, Ontario","","Other International sector passengers","Number","223","units","0","v1573797654","161.4","52717","","","","0"
"2021-06","Toronto/Lester B Pearson International, Ontario","","Non-passengers","Number","223","units","0","v1573797655","161.5","2540","","","","0"
"2021-06","Winnipeg/James Armstrong Richardson International, Manitoba","","Total screened traffic","Number","223","units","0","v1573797656","163.1","21463","","","","0"
"2021-06","Winnipeg/James Armstrong Richardson International, Manitoba","","Total passengers","Number","223","units","0","v1577191377","163.6","20644","","","","0"
"2021-06","Winnipeg/James Armstrong Richardson International, Manitoba","","Domestic sector passengers","Number","223","units","0","v1573797657","163.2","20644","","","","0"
"2021-06","Winnipeg/James Armstrong Richardson International, Manitoba","","Non-passengers","Number","223","units","0","v1573797660","163.5","819","","","","0"
"2021-06","Calgary International, Alberta","","Total screened traffic","Number","223","units","0","v1573797626","13.1","101576","","","","0"
"2021-06","Calgary International, Alberta","","Total passengers","Number","223","units","0","v1577191371","13.6","100339","","","","0"
"2021-06","Calgary International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797627","13.2","90721","","","","0"
"2021-06","Calgary International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797628","13.3","7285","","","","0"
"2021-06","Calgary International, Alberta","","Other International sector passengers","Number","223","units","0","v1573797629","13.4","2333","","","","0"
"2021-06","Calgary International, Alberta","","Non-passengers","Number","223","units","0","v1573797630","13.5","1237","","","","0"
"2021-06","Edmonton International, Alberta","","Total screened traffic","Number","223","units","0","v1573797636","52.1","61054","","","","0"
"2021-06","Edmonton International, Alberta","","Total passengers","Number","223","units","0","v1577191373","52.6","60428","","","","0"
"2021-06","Edmonton International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797637","52.2","60428","","","","0"
"2021-06","Edmonton International, Alberta","","Non-passengers","Number","223","units","0","v1573797640","52.5","626","","","","0"
"2021-06","Vancouver International, British Columbia","","Total screened traffic","Number","223","units","0","v1573797661","169.1","120320","","","","0"
"2021-06","Vancouver International, British Columbia","","Total passengers","Number","223","units","0","v1577191378","169.6","117418","","","","0"
"2021-06","Vancouver International, British Columbia","","Domestic sector passengers","Number","223","units","0","v1573797662","169.2","90948","","","","0"
"2021-06","Vancouver International, British Columbia","","Transborder sector passengers","Number","223","units","0","v1573797663","169.3","11910","","","","0"
"2021-06","Vancouver International, British Columbia","","Other International sector passengers","Number","223","units","0","v1573797664","169.4","14560","","","","0"
"2021-06","Vancouver International, British Columbia","","Non-passengers","Number","223","units","0","v1573797665","169.5","2902","","","","0"
"2021-07","Total of eight largest airports, Canada","","Total screened traffic","Number","223","units","0","v1573797666","100000.1","1526658","","","","0"
"2021-07","Total of eight largest airports, Canada","","Total passengers","Number","223","units","0","v1577191379","100000.6","1509025","","","","0"
"2021-07","Total of eight largest airports, Canada","","Domestic sector passengers","Number","223","units","0","v1573797667","100000.2","1114760","","","","0"
"2021-07","Total of eight largest airports, Canada","","Transborder sector passengers","Number","223","units","0","v1573797668","100000.3","176915","","","","0"
"2021-07","Total of eight largest airports, Canada","","Other International sector passengers","Number","223","units","0","v1573797669","100000.4","217350","","","","0"
"2021-07","Total of eight largest airports, Canada","","Non-passengers","Number","223","units","0","v1573797670","100000.5","17633","","","","0"
"2021-07","Halifax/Robert L Stanfield International, Nova Scotia","","Total screened traffic","Number","223","units","0","v1573797631","21.1","33406","","","","0"
"2021-07","Halifax/Robert L Stanfield International, Nova Scotia","","Total passengers","Number","223","units","0","v1577191372","21.6","32858","","","","0"
"2021-07","Halifax/Robert L Stanfield International, Nova Scotia","","Domestic sector passengers","Number","223","units","0","v1573797632","21.2","32858","","","","0"
"2021-07","Halifax/Robert L Stanfield International, Nova Scotia","","Non-passengers","Number","223","units","0","v1573797635","21.5","548","","","","0"
"2021-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Total screened traffic","Number","223","units","0","v1573797646","87.1","235800","","","","0"
"2021-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Total passengers","Number","223","units","0","v1577191375","87.6","233308","","","","0"
"2021-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Domestic sector passengers","Number","223","units","0","v1573797647","87.2","109131","","","","0"
"2021-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Transborder sector passengers","Number","223","units","0","v1573797648","87.3","40730","","","","0"
"2021-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Other International sector passengers","Number","223","units","0","v1573797649","87.4","83447","","","","0"
"2021-07","Montréal/Pierre Elliott Trudeau International, Quebec","","Non-passengers","Number","223","units","0","v1573797650","87.5","2492","","","","0"
"2021-07","Ottawa/Macdonald-Cartier International, Ontario","","Total screened traffic","Number","223","units","0","v1573797641","76.1","63741","","","","0"
"2021-07","Ottawa/Macdonald-Cartier International, Ontario","","Total passengers","Number","223","units","0","v1577191374","76.6","61319","","","","0"
"2021-07","Ottawa/Macdonald-Cartier International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797642","76.2","61319","","","","0"
"2021-07","Ottawa/Macdonald-Cartier International, Ontario","","Non-passengers","Number","223","units","0","v1573797645","76.5","2422","","","","0"
"2021-07","Toronto/Lester B Pearson International, Ontario","","Total screened traffic","Number","223","units","0","v1573797651","161.1","486909","","","","0"
"2021-07","Toronto/Lester B Pearson International, Ontario","","Total passengers","Number","223","units","0","v1577191376","161.6","483360","","","","0"
"2021-07","Toronto/Lester B Pearson International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797652","161.2","286535","","","","0"
"2021-07","Toronto/Lester B Pearson International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797653","161.3","89541","","","","0"
"2021-07","Toronto/Lester B Pearson International, Ontario","","Other International sector passengers","Number","223","units","0","v1573797654","161.4","107284","","","","0"
"2021-07","Toronto/Lester B Pearson International, Ontario","","Non-passengers","Number","223","units","0","v1573797655","161.5","3549","","","","0"
"2021-07","Winnipeg/James Armstrong Richardson International, Manitoba","","Total screened traffic","Number","223","units","0","v1573797656","163.1","54839","","","","0"
"2021-07","Winnipeg/James Armstrong Richardson International, Manitoba","","Total passengers","Number","223","units","0","v1577191377","163.6","53190","","","","0"
"2021-07","Winnipeg/James Armstrong Richardson International, Manitoba","","Domestic sector passengers","Number","223","units","0","v1573797657","163.2","53190","","","","0"
"2021-07","Winnipeg/James Armstrong Richardson International, Manitoba","","Non-passengers","Number","223","units","0","v1573797660","163.5","1649","","","","0"
"2021-07","Calgary International, Alberta","","Total screened traffic","Number","223","units","0","v1573797626","13.1","238233","","","","0"
"2021-07","Calgary International, Alberta","","Total passengers","Number","223","units","0","v1577191371","13.6","236450","","","","0"
"2021-07","Calgary International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797627","13.2","215094","","","","0"
"2021-07","Calgary International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797628","13.3","15324","","","","0"
"2021-07","Calgary International, Alberta","","Other International sector passengers","Number","223","units","0","v1573797629","13.4","6032","","","","0"
"2021-07","Calgary International, Alberta","","Non-passengers","Number","223","units","0","v1573797630","13.5","1783","","","","0"
"2021-07","Edmonton International, Alberta","","Total screened traffic","Number","223","units","0","v1573797636","52.1","135122","","","","0"
"2021-07","Edmonton International, Alberta","","Total passengers","Number","223","units","0","v1577191373","52.6","133608","","","","0"
"2021-07","Edmonton International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797637","52.2","133608","","","","0"
"2021-07","Edmonton International, Alberta","","Non-passengers","Number","223","units","0","v1573797640","52.5","1514","","","","0"
"2021-07","Vancouver International, British Columbia","","Total screened traffic","Number","223","units","0","v1573797661","169.1","278608","","","","0"
"2021-07","Vancouver International, British Columbia","","Total passengers","Number","223","units","0","v1577191378","169.6","274932","","","","0"
"2021-07","Vancouver International, British Columbia","","Domestic sector passengers","Number","223","units","0","v1573797662","169.2","223025","","","","0"
"2021-07","Vancouver International, British Columbia","","Transborder sector passengers","Number","223","units","0","v1573797663","169.3","31320","","","","0"
"2021-07","Vancouver International, British Columbia","","Other International sector passengers","Number","223","units","0","v1573797664","169.4","20587","","","","0"
"2021-07","Vancouver International, British Columbia","","Non-passengers","Number","223","units","0","v1573797665","169.5","3676","","","","0"
"2021-08","Total of eight largest airports, Canada","","Total screened traffic","Number","223","units","0","v1573797666","100000.1","2308889","","","","0"
"2021-08","Total of eight largest airports, Canada","","Total passengers","Number","223","units","0","v1577191379","100000.6","2286108","","","","0"
"2021-08","Total of eight largest airports, Canada","","Domestic sector passengers","Number","223","units","0","v1573797667","100000.2","1733809","","","","0"
"2021-08","Total of eight largest airports, Canada","","Transborder sector passengers","Number","223","units","0","v1573797668","100000.3","288283","","","","0"
"2021-08","Total of eight largest airports, Canada","","Other International sector passengers","Number","223","units","0","v1573797669","100000.4","264016","","","","0"
"2021-08","Total of eight largest airports, Canada","","Non-passengers","Number","223","units","0","v1573797670","100000.5","22781","","","","0"
"2021-08","Halifax/Robert L Stanfield International, Nova Scotia","","Total screened traffic","Number","223","units","0","v1573797631","21.1","89213","","","","0"
"2021-08","Halifax/Robert L Stanfield International, Nova Scotia","","Total passengers","Number","223","units","0","v1577191372","21.6","88245","","","","0"
"2021-08","Halifax/Robert L Stanfield International, Nova Scotia","","Domestic sector passengers","Number","223","units","0","v1573797632","21.2","88244","","","","0"
"2021-08","Halifax/Robert L Stanfield International, Nova Scotia","","Other International sector passengers","Number","223","units","0","v1573797634","21.4","1","","","","0"
"2021-08","Halifax/Robert L Stanfield International, Nova Scotia","","Non-passengers","Number","223","units","0","v1573797635","21.5","968","","","","0"
"2021-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Total screened traffic","Number","223","units","0","v1573797646","87.1","296714","","","","0"
"2021-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Total passengers","Number","223","units","0","v1577191375","87.6","293834","","","","0"
"2021-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Domestic sector passengers","Number","223","units","0","v1573797647","87.2","155502","","","","0"
"2021-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Transborder sector passengers","Number","223","units","0","v1573797648","87.3","54709","","","","0"
"2021-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Other International sector passengers","Number","223","units","0","v1573797649","87.4","83623","","","","0"
"2021-08","Montréal/Pierre Elliott Trudeau International, Quebec","","Non-passengers","Number","223","units","0","v1573797650","87.5","2880","","","","0"
"2021-08","Ottawa/Macdonald-Cartier International, Ontario","","Total screened traffic","Number","223","units","0","v1573797641","76.1","102805","","","","0"
"2021-08","Ottawa/Macdonald-Cartier International, Ontario","","Total passengers","Number","223","units","0","v1577191374","76.6","100869","","","","0"
"2021-08","Ottawa/Macdonald-Cartier International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797642","76.2","100869","","","","0"
"2021-08","Ottawa/Macdonald-Cartier International, Ontario","","Non-passengers","Number","223","units","0","v1573797645","76.5","1936","","","","0"
"2021-08","Toronto/Lester B Pearson International, Ontario","","Total screened traffic","Number","223","units","0","v1573797651","161.1","767991","","","","0"
"2021-08","Toronto/Lester B Pearson International, Ontario","","Total passengers","Number","223","units","0","v1577191376","161.6","761748","","","","0"
"2021-08","Toronto/Lester B Pearson International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797652","161.2","469349","","","","0"
"2021-08","Toronto/Lester B Pearson International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797653","161.3","149978","","","","0"
"2021-08","Toronto/Lester B Pearson International, Ontario","","Other International sector passengers","Number","223","units","0","v1573797654","161.4","142421","","","","0"
"2021-08","Toronto/Lester B Pearson International, Ontario","","Non-passengers","Number","223","units","0","v1573797655","161.5","6243","","","","0"
"2021-08","Winnipeg/James Armstrong Richardson International, Manitoba","","Total screened traffic","Number","223","units","0","v1573797656","163.1","90846","","","","0"
"2021-08","Winnipeg/James Armstrong Richardson International, Manitoba","","Total passengers","Number","223","units","0","v1577191377","163.6","88646","","","","0"
"2021-08","Winnipeg/James Armstrong Richardson International, Manitoba","","Domestic sector passengers","Number","223","units","0","v1573797657","163.2","88646","","","","0"
"2021-08","Winnipeg/James Armstrong Richardson International, Manitoba","","Non-passengers","Number","223","units","0","v1573797660","163.5","2200","","","","0"
"2021-08","Calgary International, Alberta","","Total screened traffic","Number","223","units","0","v1573797626","13.1","351809","","","","0"
"2021-08","Calgary International, Alberta","","Total passengers","Number","223","units","0","v1577191371","13.6","349117","","","","0"
"2021-08","Calgary International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797627","13.2","312667","","","","0"
"2021-08","Calgary International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797628","13.3","26937","","","","0"
"2021-08","Calgary International, Alberta","","Other International sector passengers","Number","223","units","0","v1573797629","13.4","9513","","","","0"
"2021-08","Calgary International, Alberta","","Non-passengers","Number","223","units","0","v1573797630","13.5","2692","","","","0"
"2021-08","Edmonton International, Alberta","","Total screened traffic","Number","223","units","0","v1573797636","52.1","174616","","","","0"
"2021-08","Edmonton International, Alberta","","Total passengers","Number","223","units","0","v1577191373","52.6","172666","","","","0"
"2021-08","Edmonton International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797637","52.2","172269","","","","0"
"2021-08","Edmonton International, Alberta","","Other International sector passengers","Number","223","units","0","v1573797639","52.4","397","","","","0"
"2021-08","Edmonton International, Alberta","","Non-passengers","Number","223","units","0","v1573797640","52.5","1950","","","","0"
"2021-08","Vancouver International, British Columbia","","Total screened traffic","Number","223","units","0","v1573797661","169.1","434895","","","","0"
"2021-08","Vancouver International, British Columbia","","Total passengers","Number","223","units","0","v1577191378","169.6","430983","","","","0"
"2021-08","Vancouver International, British Columbia","","Domestic sector passengers","Number","223","units","0","v1573797662","169.2","346263","","","","0"
"2021-08","Vancouver International, British Columbia","","Transborder sector passengers","Number","223","units","0","v1573797663","169.3","56659","","","","0"
"2021-08","Vancouver International, British Columbia","","Other International sector passengers","Number","223","units","0","v1573797664","169.4","28061","","","","0"
"2021-08","Vancouver International, British Columbia","","Non-passengers","Number","223","units","0","v1573797665","169.5","3912","","","","0"
"2021-09","Total of eight largest airports, Canada","","Total screened traffic","Number","223","units","0","v1573797666","100000.1","2022166","","","","0"
"2021-09","Total of eight largest airports, Canada","","Total passengers","Number","223","units","0","v1577191379","100000.6","1999094","","","","0"
"2021-09","Total of eight largest airports, Canada","","Domestic sector passengers","Number","223","units","0","v1573797667","100000.2","1392285","","","","0"
"2021-09","Total of eight largest airports, Canada","","Transborder sector passengers","Number","223","units","0","v1573797668","100000.3","321425","","","","0"
"2021-09","Total of eight largest airports, Canada","","Other International sector passengers","Number","223","units","0","v1573797669","100000.4","285384","","","","0"
"2021-09","Total of eight largest airports, Canada","","Non-passengers","Number","223","units","0","v1573797670","100000.5","23072","","","","0"
"2021-09","Halifax/Robert L Stanfield International, Nova Scotia","","Total screened traffic","Number","223","units","0","v1573797631","21.1","86624","","","","0"
"2021-09","Halifax/Robert L Stanfield International, Nova Scotia","","Total passengers","Number","223","units","0","v1577191372","21.6","85582","","","","0"
"2021-09","Halifax/Robert L Stanfield International, Nova Scotia","","Domestic sector passengers","Number","223","units","0","v1573797632","21.2","84904","","","","0"
"2021-09","Halifax/Robert L Stanfield International, Nova Scotia","","Other International sector passengers","Number","223","units","0","v1573797634","21.4","678","","","","0"
"2021-09","Halifax/Robert L Stanfield International, Nova Scotia","","Non-passengers","Number","223","units","0","v1573797635","21.5","1042","","","","0"
"2021-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Total screened traffic","Number","223","units","0","v1573797646","87.1","263221","","","","0"
"2021-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Total passengers","Number","223","units","0","v1577191375","87.6","260285","","","","0"
"2021-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Domestic sector passengers","Number","223","units","0","v1573797647","87.2","127139","","","","0"
"2021-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Transborder sector passengers","Number","223","units","0","v1573797648","87.3","55372","","","","0"
"2021-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Other International sector passengers","Number","223","units","0","v1573797649","87.4","77774","","","","0"
"2021-09","Montréal/Pierre Elliott Trudeau International, Quebec","","Non-passengers","Number","223","units","0","v1573797650","87.5","2936","","","","0"
"2021-09","Ottawa/Macdonald-Cartier International, Ontario","","Total screened traffic","Number","223","units","0","v1573797641","76.1","83308","","","","0"
"2021-09","Ottawa/Macdonald-Cartier International, Ontario","","Total passengers","Number","223","units","0","v1577191374","76.6","82416","","","","0"
"2021-09","Ottawa/Macdonald-Cartier International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797642","76.2","82416","","","","0"
"2021-09","Ottawa/Macdonald-Cartier International, Ontario","","Non-passengers","Number","223","units","0","v1573797645","76.5","892","","","","0"
"2021-09","Toronto/Lester B Pearson International, Ontario","","Total screened traffic","Number","223","units","0","v1573797651","161.1","688232","","","","0"
"2021-09","Toronto/Lester B Pearson International, Ontario","","Total passengers","Number","223","units","0","v1577191376","161.6","680955","","","","0"
"2021-09","Toronto/Lester B Pearson International, Ontario","","Domestic sector passengers","Number","223","units","0","v1573797652","161.2","365040","","","","0"
"2021-09","Toronto/Lester B Pearson International, Ontario","","Transborder sector passengers","Number","223","units","0","v1573797653","161.3","160267","","","","0"
"2021-09","Toronto/Lester B Pearson International, Ontario","","Other International sector passengers","Number","223","units","0","v1573797654","161.4","155648","","","","0"
"2021-09","Toronto/Lester B Pearson International, Ontario","","Non-passengers","Number","223","units","0","v1573797655","161.5","7277","","","","0"
"2021-09","Winnipeg/James Armstrong Richardson International, Manitoba","","Total screened traffic","Number","223","units","0","v1573797656","163.1","82669","","","","0"
"2021-09","Winnipeg/James Armstrong Richardson International, Manitoba","","Total passengers","Number","223","units","0","v1577191377","163.6","81218","","","","0"
"2021-09","Winnipeg/James Armstrong Richardson International, Manitoba","","Domestic sector passengers","Number","223","units","0","v1573797657","163.2","79904","","","","0"
"2021-09","Winnipeg/James Armstrong Richardson International, Manitoba","","Transborder sector passengers","Number","223","units","0","v1573797658","163.3","1206","","","","0"
"2021-09","Winnipeg/James Armstrong Richardson International, Manitoba","","Other International sector passengers","Number","223","units","0","v1573797659","163.4","108","","","","0"
"2021-09","Winnipeg/James Armstrong Richardson International, Manitoba","","Non-passengers","Number","223","units","0","v1573797660","163.5","1451","","","","0"
"2021-09","Calgary International, Alberta","","Total screened traffic","Number","223","units","0","v1573797626","13.1","293789","","","","0"
"2021-09","Calgary International, Alberta","","Total passengers","Number","223","units","0","v1577191371","13.6","290848","","","","0"
"2021-09","Calgary International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797627","13.2","241607","","","","0"
"2021-09","Calgary International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797628","13.3","36730","","","","0"
"2021-09","Calgary International, Alberta","","Other International sector passengers","Number","223","units","0","v1573797629","13.4","12511","","","","0"
"2021-09","Calgary International, Alberta","","Non-passengers","Number","223","units","0","v1573797630","13.5","2941","","","","0"
"2021-09","Edmonton International, Alberta","","Total screened traffic","Number","223","units","0","v1573797636","52.1","146694","","","","0"
"2021-09","Edmonton International, Alberta","","Total passengers","Number","223","units","0","v1577191373","52.6","144456","","","","0"
"2021-09","Edmonton International, Alberta","","Domestic sector passengers","Number","223","units","0","v1573797637","52.2","142353","","","","0"
"2021-09","Edmonton International, Alberta","","Transborder sector passengers","Number","223","units","0","v1573797638","52.3","1357","","","","0"
"2021-09","Edmonton International, Alberta","","Other International sector passengers","Number","223","units","0","v1573797639","52.4","746","","","","0"
"2021-09","Edmonton International, Alberta","","Non-passengers","Number","223","units","0","v1573797640","52.5","2238","","","","0"
"2021-09","Vancouver International, British Columbia","","Total screened traffic","Number","223","units","0","v1573797661","169.1","377629","","","","0"
"2021-09","Vancouver International, British Columbia","","Total passengers","Number","223","units","0","v1577191378","169.6","373334","","","","0"
"2021-09","Vancouver International, British Columbia","","Domestic sector passengers","Number","223","units","0","v1573797662","169.2","268922","","","","0"
"2021-09","Vancouver International, British Columbia","","Transborder sector passengers","Number","223","units","0","v1573797663","169.3","66493","","","","0"
"2021-09","Vancouver International, British Columbia","","Other International sector passengers","Number","223","units","0","v1573797664","169.4","37919","","","","0"
"2021-09","Vancouver International, British Columbia","","Non-passengers","Number","223","units","0","v1573797665","169.5","4295","","","","0"
"2021-10","Total of eight largest airports, Canada","","Total screened traffic","Number","223","units","0","v1573797666","100000.1","2165550","","","","0"
"2021-10","Total of eight largest airports, Canada","","Total passengers","Number","223","units","0","v1577191379","100000.6","2140417","","","","0"
"2021-10","Total of eight largest airports, Canada","","Domestic sector passengers","Number","223","units","0","v1573797667","100000.2","1287374","","","","0"
"2021-10","Total of eight largest airports, Canada","","Transborder sector passengers","Number","223","units","0","v1573797668","100000.3","447016","","","","0"
"2021-10","Total of eight largest airports, Canada","","Other International sector passengers","Number","223","units","0","v1573797669","100000.4","406027","","","","0"
"2021-10","Total of eight largest airports, Canada","","Non-passengers","Number","223","units","0","v1573797670","100000.5","25133","","","","0"
"2021-10","Halifax/Robert L Stanfield International, Nova Scotia","","Total screened traffic","Number","223","units","0","v1573797631","21.1","87940","","","","0"
"2021-10","Halifax/Robert L Stanfield International, Nova Scotia","","Total passengers","Number","223","units","0","v1577191372","21.6","86651","","","","0"
