OccID,OccNo,AcID,SurvivableEnum_DisplayEng
83377,A95Q0131,28015,Unknown
83367,A95P0149,28011,Unknown
83366,A95A0133,10984,Unknown
83359,A95A0131,18020,Unknown
83358,A95W0119,36027,Unknown
83354,A95W0118,28007,Unknown
83353,A95O0140,28009,Unknown
83353,A95O0140,28008,Unknown
83351,A95C0152,13385,Unknown
83349,A95Q0129,35447,Unknown
83346,A95Q0128,28004,Unknown
83342,A95W0117,28003,Unknown
83339,A95A0130,28001,Unknown
83333,A95P0148,27998,Unknown
83332,A95C0151,22341,Unknown
83330,A95W0116,10216,Unknown
83329,A95O0139,9632,Unknown
83326,A95F0022,27989,Unknown
83325,A95W0115,27990,Unknown
83325,A95W0115,27997,Unknown
83318,A95W0114,25881,Unknown
83317,A95O0138,1064,Unknown
83316,A95W0113,27987,Unknown
83315,A95C0149,13107,Unknown
83314,A95O0137,5578,Unknown
83314,A95O0137,5578,Unknown
83314,A95O0137,5578,Unknown
83314,A95O0137,5578,Unknown
83314,A95O0137,5578,Unknown
83311,A95Q0125,31975,Unknown
83310,A95A0129,27985,Unknown
83309,A95P0147,3610,Unknown
83297,A95A0128,27983,Unknown
83294,A95W0112,22692,Unknown
83294,A95W0112,20787,Unknown
83293,A95C0148,22070,Unknown
83292,A95Q0124,27981,Unknown
83283,A95P0146,27979,Unknown
83283,A95P0146,24396,Unknown
83279,A95Q0123,27982,Unknown
83278,A95Q0122,27978,Unknown
83275,A95O0136,23316,Unknown
83274,A95O0135,589,Unknown
83273,A95A0127,27977,Unknown
83272,A95P0145,4647,Unknown
83271,A95P0144,27976,Unknown
83270,A95Q0121,13722,Unknown
83269,A95C0145,27975,Unknown
83269,A95C0145,27974,Unknown
83268,A95O0134,27966,Unknown
83267,A95P0143,27967,Unknown
83267,A95P0143,28734,Unknown
83265,A95C0144,27965,Unknown
83265,A95C0144,27964,Unknown
83262,A95A0126,22813,Unknown
83259,A95O0133,27962,Unknown
83258,A95C0143,23462,Unknown
83257,A95Q0120,3684,Unknown
83256,A95Q0119,3669,Unknown
83254,A95C0142,10773,Unknown
83253,A95Q0118,8533,Unknown
83249,A95W0109,27959,Unknown
83246,A95W0108,27958,Unknown
83244,A95P0142,7331,Unknown
83244,A95P0142,28735,Unknown
83240,A95Q0117,27957,Unknown
83238,A95Q0116,24394,Unknown
83237,A95Q0115,27956,Unknown
83233,A95P0141,9908,Unknown
83231,A95P0140,27955,Unknown
83230,A95W0107,5465,Unknown
83228,A95A0124,8881,Unknown
83225,A95P0139,27973,Unknown
83206,A95W0106,25645,Unknown
83190,A95C0139,27947,Yes
83188,A95O0132,9419,Unknown
83187,A95Q0114,1047,Unknown
83180,A95C0138,27946,Unknown
83180,A95C0138,27945,Unknown
83175,A95Q0113,27944,Unknown
83168,A95P0138,31232,Unknown
83166,A95W0105,8968,Unknown
83165,A95C0136,27941,Unknown
83163,A95Q0112,1353,Unknown
83160,A95O0131,27940,Unknown
83154,A95O0130,27939,Unknown
83151,A95O0129,812,Unknown
83150,A95Q0111,1285,Unknown
83149,A95A0122,4721,Unknown
83149,A95A0122,27937,Unknown
83147,A95W0104,23317,Unknown
83146,A95C0135,27935,Unknown
83146,A95C0135,27936,Unknown
83144,A95A0121,20992,Unknown
83144,A95A0121,27893,Unknown
83141,A95A0119,17461,Unknown
83139,A95A0117,19724,Unknown
83129,A95F0021,5693,Unknown
83128,A95W0102,2936,Unknown
83126,A95A0116,21315,Unknown
83126,A95A0116,2890,Unknown
83124,A95O0128,27932,Unknown
83123,A95O0127,27586,Unknown
83120,A95Q0110,27928,Unknown
83114,A95A0115,27926,Unknown
83110,A95C0133,27925,Unknown
83102,A95C0132,27924,Unknown
83098,A95C0131,6301,No
83097,A95Q0109,4136,Unknown
83096,A95Q0108,27923,Unknown
83095,A95Q0107,21709,Unknown
83093,A95Q0106,26346,Unknown
83092,A95O0124,27922,Unknown
83091,A95C0129,6056,Unknown
83088,A95Q0105,26434,Unknown
83086,A95W0101,27921,Unknown
83081,A95W0100,3643,Unknown
83080,A95W0099,27920,Unknown
83080,A95W0099,12686,Unknown
83079,A95C0128,27919,Unknown
83064,A95O0123,15092,No
83064,A95O0123,15092,No
83055,A95P0132,27916,Unknown
83049,A95C0127,25194,Unknown
83049,A95C0127,6570,Unknown
83047,A95W0098,27915,Unknown
83037,A95Q0104,5405,Unknown
83035,A95C0126,23462,Unknown
83031,A95A0112,8639,Unknown
83030,A95F0020,2719,Unknown
83029,A95Q0103,27913,Unknown
83028,A95W0097,26893,Unknown
83021,A95C0125,3607,Unknown
83011,A95W0096,27911,Unknown
83006,A95W0095,27910,Unknown
83003,A95C0123,27909,Unknown
83001,A95Q0102,27906,Unknown
83000,A95O0122,1598,Unknown
82998,A95W0094,2686,Unknown
82997,A95W0093,27904,Unknown
82996,A95W0092,25844,Unknown
82995,A95W0091,8081,Unknown
82994,A95W0090,27903,Unknown
82992,A95P0131,17507,Unknown
82980,A95O0121,23280,Unknown
82980,A95O0121,3519,Unknown
82980,A95O0121,251,Unknown
82975,A95O0120,12422,Unknown
82974,A95P0128,5150,Unknown
82974,A95P0128,28736,Unknown
82973,A95C0121,27882,Unknown
82973,A95C0121,27887,Unknown
82965,A95C0120,27878,Unknown
82965,A95C0120,27879,Unknown
82962,A95C0119,1465,Unknown
82958,A95A0110,26376,Unknown
82952,A95O0119,37963,Unknown
82951,A95O0118,5685,Unknown
82950,A95C0118,27914,Unknown
82950,A95C0118,32778,Unknown
82948,A95Q0100,27288,Unknown
82922,A95A0109,27876,Unknown
82919,A95P0127,33139,Unknown
82918,A95O0117,27881,Unknown
82917,A95O0116,27874,Unknown
82916,A95Q0098,3683,Unknown
82916,A95Q0098,23230,Unknown
82904,A95O0114,27856,Unknown
82901,A95O0113,27855,Unknown
82897,A95O0112,27854,Unknown
82894,A95C0115,6647,Unknown
82893,A95Q0097,27853,Unknown
82890,A95P0126,5715,Unknown
82888,A95W0087,27852,Unknown
82887,A95C0112,12122,Unknown
82882,A95C0110,27849,Unknown
82880,A95P0125,5695,Unknown
82876,A95P0124,27848,Unknown
82874,A95C0108,27847,Unknown
82857,A95A0108,27843,Unknown
82857,A95A0108,27842,Unknown
82855,A95C0107,9661,Unknown
82854,A95W0086,27840,Unknown
82853,A95C0106,776,Unknown
82851,A95Q0096,22165,Unknown
82848,A95O0111,17159,Unknown
82845,A95O0110,8002,Unknown
82834,A95C0104,3836,Unknown
82823,A95Q0095,27837,Unknown
82822,A95P0122,27832,Unknown
82822,A95P0122,27833,Unknown
82815,A95C0103,27836,Unknown
82814,A95C0102,27835,Unknown
82813,A95Q0094,17688,Unknown
82812,A95W0085,23448,Unknown
82811,A95W0084,27831,Unknown
82810,A95C0101,27830,Unknown
82809,A95C0100,38259,Unknown
82808,A95W0083,27828,Unknown
82808,A95W0083,27829,Unknown
82807,A95W0082,27827,Unknown
82798,A95O0109,27824,Unknown
82796,A95O0108,27825,Unknown
82779,A95A0107,27823,Unknown
82777,A95A0106,61844,Unknown
82775,A95P0121,27822,Unknown
82774,A95C0097,6466,Unknown
82773,A95W0081,27821,Unknown
82768,A95O0107,27819,No
82763,A95P0119,22994,Unknown
82761,A95O0106,8009,Unknown
82761,A95O0106,23294,Unknown
82759,A95O0105,3691,Unknown
82759,A95O0105,23589,Unknown
82758,A95Q0092,27818,Unknown
82752,A95O0104,27817,Unknown
82752,A95O0104,22299,Unknown
82747,A95C0096,27816,Unknown
82744,A95C0094,27815,Yes
82743,A95O0103,27814,Unknown
82741,A95A0105,27813,Unknown
82739,A95O0101,27812,Unknown
82738,A95O0100,27811,Unknown
82733,A95Q0091,27809,Unknown
82723,A95A0104,27807,Unknown
82719,A95W0080,27808,Unknown
82710,A95P0116,27806,Unknown
82709,A95P0115,27805,Unknown
82708,A95P0114,23333,Unknown
82707,A95O0099,27804,Unknown
82705,A95O0098,812,Unknown
82700,A95A0102,23582,Unknown
82696,A95A0100,27802,Unknown
82696,A95A0100,27803,Unknown
82693,A95A0099,27801,Unknown
82692,A95O0097,10277,Unknown
82692,A95O0097,27788,Unknown
82691,A95P0112,1035,Unknown
82685,A95O0096,27786,Unknown
82684,A95O0095,9735,Unknown
82683,A95F0018,32370,Unknown
82681,A95A0098,22758,Unknown
82679,A95A0096,27776,Unknown
82678,A95W0079,27774,Unknown
82675,A95F0017,32370,Unknown
82670,A95A0094,27772,Unknown
82667,A95P0110,5728,Unknown
82659,A95Q0090,27767,Unknown
82658,A95O0094,9735,Unknown
82658,A95O0094,3641,Unknown
82645,A95C0087,26443,Unknown
82644,A95P0108,7018,Unknown
82642,A95C0086,27766,Unknown
82642,A95C0086,27765,Unknown
82637,A95W0077,27762,Unknown
82636,A95Q0089,27838,Unknown
82634,A95A0093,25951,Unknown
82632,A95P0107,8987,Unknown
82625,A95P0106,7286,Unknown
82625,A95P0106,27761,Unknown
82623,A95Q0088,27760,Unknown
82621,A95P0105,27759,Unknown
82620,A95O0092,10232,Yes
82618,A95Q0086,27758,Unknown
82617,A95P0103,27756,Unknown
82615,A95O0091,27757,Unknown
82613,A95W0075,27754,Unknown
82603,A95P0101,27753,Unknown
82580,A95W0074,27747,Unknown
82579,A95W0073,751,Unknown
82578,A95W0072,27746,Unknown
82560,A95C0081,2452,Unknown
82559,A95C0080,27724,Unknown
82558,A95C0079,2728,Unknown
82555,A95Q0085,27720,Unknown
82553,A95W0071,27717,Unknown
82552,A95Q0084,27718,Unknown
82551,A95W0070,20185,Unknown
82551,A95W0070,23827,Unknown
82549,A95O0090,27715,Unknown
82545,A95O0088,33746,Unknown
82522,A95W0068,7435,Unknown
82521,A95W0067,27408,Unknown
82520,A95W0066,34685,Unknown
82517,A95W0065,85,Unknown
82513,A95H0008,27810,Unknown
82513,A95H0008,27325,Unknown
82510,A95F0016,27694,Unknown
82503,A95P0095,27095,Unknown
82501,A95O0087,8705,Unknown
82491,A95O0086,2570,No
82487,A95C0075,26908,Unknown
82486,A95W0064,22070,Unknown
82485,A95A0082,27692,Unknown
82481,A95W0063,3873,Unknown
82479,A95Q0077,27689,Unknown
82479,A95Q0077,21224,Unknown
82475,A95O0085,20921,Unknown
82471,A95O0084,27687,Unknown
82467,A95Q0076,27684,Unknown
82464,A95O0083,27683,Unknown
82460,A95C0073,11231,Unknown
82459,A95Q0075,27678,Unknown
82457,A95C0072,12377,Unknown
82456,A95W0061,27153,Unknown
82455,A95W0060,27671,Unknown
82454,A95W0059,11809,Unknown
82453,A95W0058,11809,Unknown
82451,A95P0091,27670,Unknown
82442,A95O0081,27669,Unknown
82441,A95O0080,24602,Unknown
82431,A95O0079,27667,Unknown
82429,A95O0078,1558,Unknown
82424,A95A0081,27661,Unknown
82419,A95A0078,8605,Unknown
82417,A95A0076,987,Unknown
82416,A95O0077,22053,Unknown
82416,A95O0077,3623,Unknown
82412,A95P0088,24137,Unknown
82411,A95Q0074,27287,Unknown
82410,A95P0087,27658,Unknown
82410,A95P0087,27657,Unknown
82405,A95F0015,23918,Unknown
82389,A95O0076,3682,Unknown
82387,A95O0075,27648,Unknown
82384,A95O0073,3230,Unknown
82383,A95C0070,5272,Unknown
82382,A95W0057,27643,Unknown
82366,A95P0079,24684,Unknown
82362,A95P0078,12778,Unknown
82358,A95W0056,27634,Unknown
82353,A95C0064,22587,Unknown
82341,A95A0075,27633,Unknown
82338,A95A0074,38121,Unknown
82335,A95W0055,15498,Unknown
82334,A95W0054,27631,Unknown
82331,A95A0071,27328,Unknown
82331,A95A0071,24908,Unknown
82318,A95O0071,23886,Unknown
82318,A95O0071,36288,Unknown
82314,A95P0076,27625,Unknown
82306,A95P0075,12628,Unknown
82300,A95Q0072,12039,Unknown
82299,A95Q0071,27622,Unknown
82291,A95C0062,21182,Unknown
82290,A95O0070,27616,Unknown
82289,A95P0074,16911,Unknown
82269,A95A0067,27611,Unknown
82265,A95W0051,23447,Unknown
82263,A95W0049,7434,Unknown
82262,A95W0048,27493,Unknown
82260,A95Q0070,27592,Unknown
82252,A95W0046,27589,Unknown
82251,A95W0045,27588,Unknown
82248,A95C0054,27587,Unknown
82247,A95Q0069,3113,Unknown
82239,A95O0067,61855,Unknown
82237,A95C0053,27585,Unknown
82236,A95O0065,27579,Unknown
82232,A95Q0068,27578,Unknown
82229,A95Q0067,27576,Unknown
82206,A95Q0066,10123,Unknown
82205,A95O0063,7611,Unknown
82204,A95P0070,27567,Unknown
82202,A95P0069,21298,Unknown
82200,A95A0064,25765,Unknown
82200,A95A0064,4834,Unknown
82199,A95O0062,8848,Unknown
82191,A95W0044,27562,Unknown
82189,A95A0062,21602,Unknown
82188,A95O0061,27549,Unknown
82187,A95W0042,27552,Unknown
82186,A95C0051,27553,Unknown
82184,A95P0067,33139,Unknown
82183,A95A0061,2403,Unknown
82177,A95Q0065,27551,Unknown
82176,A95P0066,22099,Unknown
82175,A95P0065,27095,Unknown
82173,A95P0064,7485,Unknown
82173,A95P0064,28738,Unknown
82172,A95O0060,5987,Unknown
82170,A95O0059,27531,Unknown
82169,A95Q0063,23869,Unknown
82167,A95Q0062,20775,Unknown
82166,A95Q0061,27523,Unknown
82164,A95Q0059,5837,Unknown
82160,A95C0050,27518,Unknown
82158,A95A0057,27521,Unknown
82157,A95O0057,26653,Unknown
82144,A95C0048,64712,Unknown
82141,A95C0046,14384,Unknown
82132,A95P0063,27517,Unknown
82131,A95C0045,27516,Unknown
82127,A95Q0058,31898,Unknown
82122,A95P0062,27515,Unknown
82122,A95P0062,27514,Unknown
82115,A95P0061,27513,Unknown
82115,A95P0061,27513,Unknown
82114,A95W0041,27512,Unknown
82112,A95Q0057,27511,Unknown
82108,A95P0059,5694,Unknown
82107,A95O0052,27507,Unknown
82107,A95O0052,27505,Unknown
82106,A95O0051,27504,Unknown
82105,A95P0058,27500,Unknown
82105,A95P0058,27501,Unknown
82104,A95O0050,3644,Unknown
82100,A95A0054,14471,Unknown
82091,A95P0057,26828,Unknown
82089,A95C0042,23473,Unknown
82081,A95F0014,7890,Unknown
82080,A95P0055,27493,Unknown
82065,A95O0049,27489,No
82051,A95C0041,7045,Unknown
82048,A95O0047,27487,Unknown
82044,A95C0040,27486,Unknown
82043,A95Q0056,27485,Unknown
82041,A95A0049,26381,Unknown
82039,A95Q0055,22341,Unknown
82033,A95C0039,1162,Unknown
82032,A95C0038,3695,Unknown
82029,A95P0051,7484,Unknown
82027,A95P0049,27480,Unknown
82027,A95P0049,27495,Unknown
82025,A95C0037,3106,Unknown
82010,A95P0047,4619,Unknown
82008,A95P0046,12482,Unknown
82007,A95O0046,22994,Unknown
82004,A95O0045,32694,Unknown
82003,A95Q0054,27476,Unknown
82003,A95Q0054,27478,Unknown
81999,A95C0035,27496,Unknown
81987,A95A0046,18576,Unknown
81987,A95A0046,27474,Unknown
81984,A95C0034,22768,Unknown
81976,A95O0043,27466,Unknown
81976,A95O0043,10624,Unknown
81974,A95P0045,25349,Unknown
81973,A95O0042,6459,Unknown
81968,A95W0037,27460,Unknown
81965,A95A0045,27464,Unknown
81965,A95A0045,27463,Unknown
81942,A95W0036,35447,Unknown
81940,A95C0031,3621,Unknown
81939,A95H0004,27458,Unknown
81938,A95F0012,27454,Unknown
81930,A95Q0051,27451,Unknown
81930,A95Q0051,27452,Unknown
81929,A95W0035,26892,Unknown
81926,A95P0043,27450,Unknown
81925,A95W0034,27449,Unknown
81924,A95W0033,25645,Unknown
81914,A95O0041,27448,Unknown
81911,A95O0040,27284,Unknown
81910,A95W0032,24716,Unknown
81904,A95O0039,27447,Unknown
81903,A95P0040,12287,Unknown
81902,A95O0038,27446,Unknown
81902,A95O0038,23284,Unknown
81893,A95A0042,20843,Unknown
81891,A95F0011,37963,Unknown
81890,A95W0030,7681,Unknown
81887,A95Q0050,3643,Unknown
81885,A95W0029,3488,Unknown
81872,A95A0040,27443,Unknown
81868,A95P0039,1034,Unknown
81866,A95Q0047,27444,Unknown
81866,A95Q0047,32011,Unknown
81852,A95P0037,27438,Unknown
81851,A95O0037,25996,Unknown
81844,A95W0028,27437,Unknown
81842,A95Q0045,3699,Unknown
81830,A95O0036,21735,Unknown
81822,A95C0026,22322,Unknown
81812,A95O0034,27436,Unknown
81809,A95Q0042,27432,Unknown
81803,A95C0024,27429,Unknown
81796,A95F0009,7303,Unknown
81794,A95C0023,560,Unknown
81792,A95Q0038,42731,Unknown
81790,A95P0032,27426,Unknown
81788,A95Q0036,27425,Unknown
81787,A95C0022,27424,Unknown
81781,A95Q0034,27419,Unknown
81774,A95P0031,27407,Unknown
81773,A95Q0033,27400,Unknown
81771,A95P0030,7483,Unknown
81770,A95P0029,7482,Unknown
81769,A95A0036,18608,Unknown
81768,A95W0026,6490,Unknown
81767,A95W0025,27392,Unknown
81766,A95O0033,10277,Unknown
81766,A95O0033,27394,Unknown
81763,A95O0032,25145,Unknown
81763,A95O0032,27391,Unknown
81756,A95Q0030,32011,Unknown
81750,A95O0028,23537,Unknown
81744,A95P0027,27389,Unknown
81736,A95P0026,27388,Unknown
81732,A95P0024,7330,Unknown
81731,A95W0023,6661,Unknown
81725,A95P0023,27374,Unknown
81724,A95W0022,13239,Unknown
81723,A95F0008,14652,Unknown
81721,A95A0034,24987,Unknown
81707,A95P0022,27370,Unknown
81706,A94C0277,27368,Unknown
81706,A94C0277,27369,Unknown
81687,A95P0020,5709,Unknown
81686,A95W0020,22099,Unknown
81677,A95C0020,29708,Unknown
81677,A95C0020,29709,Unknown
81654,A95P0019,27361,Unknown
81652,A95A0029,27354,Unknown
81651,A95Q0027,20774,Unknown
81649,A95A0028,27352,Unknown
81649,A95A0028,27353,Unknown
81641,A95C0019,14812,Unknown
81631,A95W0018,3833,Unknown
81629,A95W0017,6280,Unknown
81624,A95C0018,27350,Unknown
81615,A95C0017,6056,Unknown
81614,A95F0006,4977,Unknown
81613,A95O0026,27349,Yes
81605,A95O0025,3614,Unknown
81603,A95A0025,987,Unknown
81603,A95A0025,27333,Unknown
81602,A95O0023,25722,Unknown
81599,A95C0016,6429,Unknown
81589,A95W0015,12920,Unknown
81588,A95W0014,27330,Unknown
81583,A95A0023,27327,Unknown
81576,A95Q0022,24427,Unknown
81569,A95C0014,9985,Unknown
81569,A95C0014,27612,Unknown
81568,A95O0022,23537,Unknown
81559,A95P0015,12829,Unknown
81555,A95O0020,3724,Unknown
81535,A95Q0021,5246,Unknown
81534,A95O0019,27320,Unknown
81534,A95O0019,26100,Unknown
81532,A95C0012,27319,Unknown
81527,A95P0012,23444,Unknown
81526,A95W0013,22872,Unknown
81525,A95W0012,6162,Unknown
81520,A95Q0020,27317,Unknown
81519,A95O0018,35447,Unknown
81513,A95Q0018,27314,Unknown
81512,A95O0017,10277,Unknown
81502,A95F0005,10392,Unknown
81500,A95O0016,27313,Unknown
81498,A95C0010,27312,Unknown
81498,A95C0010,26765,Unknown
81490,A95Q0015,27310,Unknown
81488,A95P0011,27303,Unknown
81487,A95P0010,27309,Unknown
81485,A95A0018,27301,Unknown
81482,A95C0009,27300,Unknown
81475,A95A0016,27299,Unknown
81473,A95W0011,707,Unknown
81472,A95W0010,24708,Unknown
81471,A95W0009,12652,Unknown
81471,A95W0009,27298,Unknown
81470,A95W0008,27153,Unknown
81470,A95W0008,27297,Unknown
81469,A95W0007,27296,Unknown
81468,A95A0015,17506,Unknown
81468,A95A0015,379,Unknown
81460,A95Q0014,27295,Unknown
81459,A95A0014,27208,Unknown
81457,A95A0012,26115,Unknown
81447,A95A0010,33179,Unknown
81441,A95C0008,8971,Unknown
81440,A95W0006,22691,Unknown
81440,A95W0006,5733,Unknown
81439,A95P0009,82,Unknown
81430,A94F0050,27213,Unknown
81425,A95Q0011,27285,Unknown
81424,A95W0005,8764,Unknown
81416,A95Q0010,17516,Unknown
81400,A95O0012,23767,Unknown
81396,A95O0011,27280,Unknown
81394,A95P0007,27281,Unknown
81393,A95P0006,27277,Unknown
81392,A95C0007,6056,Unknown
81385,A95Q0009,31975,Unknown
81385,A95Q0009,24548,Unknown
81383,A95P0005,27318,Unknown
81382,A95H0001,27274,Unknown
81378,A95C0003,27273,Unknown
81377,A95C0002,559,Unknown
81376,A95O0010,10309,Unknown
81375,A95O0009,4964,Unknown
81364,A94O0333,27272,Unknown
81362,A95P0004,10248,No
81359,A95O0008,21130,Unknown
81356,A95Q0006,12265,Unknown
81354,A95O0007,7009,Unknown
81346,A95Q0005,11454,Unknown
81340,A95Q0004,61854,Unknown
81338,A95Q0003,20361,Unknown
81334,A95Q0002,27262,Unknown
81313,A94F0049,24822,Unknown
81311,A95O0003,27260,Yes
81310,A95F0002,24822,Unknown
81309,A95O0002,6132,Unknown
81308,A94W0214,27259,Unknown
81307,A95W0004,22070,Unknown
81305,A94O0332,27258,Unknown
81304,A94O0331,3647,Unknown
81298,A95P0003,33175,Unknown
81297,A94O0329,27257,Unknown
81297,A94O0329,27254,Unknown
81297,A94O0329,27256,Unknown
81296,A95O0001,6150,Yes
81295,A95F0001,27253,Unknown
81289,A95F0003,27244,Unknown
81288,A95Q0001,35447,Unknown
81288,A95Q0001,27245,Unknown
81283,A94O0328,27243,Unknown
81271,A95W0001,9237,Unknown
81264,A95P0002,9785,Unknown
81263,A95P0001,27239,Unknown
81262,A94Q0232,27238,Unknown
81248,A94A0253,27237,Unknown
81246,A94A0252,10977,Unknown
81244,A94P0304,12831,Unknown
81242,A94P0303,21585,Unknown
81236,A94A0251,27234,Unknown
81232,A94A0250,27232,Unknown
81230,A94A0248,10976,Unknown
81223,A94W0213,27231,Unknown
81220,A94W0210,27219,Unknown
81218,A94W0208,10217,Unknown
81217,A94W0207,12922,Unknown
81215,A94O0327,27229,Unknown
81210,A94P0302,82,Unknown
81194,A94C0272,25812,Unknown
81191,A94P0301,37447,Unknown
81189,A94P0299,27220,Unknown
81183,A94P0297,17805,Unknown
81182,A94O0324,1067,Unknown
81180,A94O0323,34218,Unknown
81179,A94O0322,22252,Unknown
81177,A94Q0230,33179,Unknown
81177,A94Q0230,3607,Unknown
81162,A94A0243,2585,Unknown
81154,A94Q0228,22429,Unknown
81150,A94F0047,4721,Unknown
81149,A94P0294,9241,Unknown
81145,A94P0293,3725,Unknown
81143,A94O0321,22060,Unknown
81135,A94A0242,27212,Unknown
81129,A94C0270,36288,Unknown
81127,A94C0269,11345,Unknown
81126,A94F0045,27210,Unknown
81115,A94P0292,23364,Unknown
81114,A94P0291,9237,Unknown
81103,A94P0290,27207,Unknown
81100,A94Q0225,2070,Unknown
81093,A94F0043,26979,Unknown
81093,A94F0043,27206,Unknown
81086,A94Q0221,27205,Unknown
81084,A94F0042,5701,Unknown
81082,A94Q0220,27245,Unknown
81082,A94Q0220,22096,Unknown
81081,A94A0239,10975,Unknown
81058,A94P0288,8767,Unknown
81057,A94A0237,24905,Unknown
81056,A94Q0219,20619,Unknown
81050,A94W0205,751,Unknown
81042,A94W0204,7552,Unknown
81031,A94F0041,3738,Unknown
81028,A94O0319,27204,Unknown
81027,A94F0040,23593,Unknown
81026,A94F0039,3736,Unknown
81025,A94O0318,27201,Unknown
81019,A94P0286,27186,Unknown
81019,A94P0286,26587,Unknown
81018,A94P0285,82,Unknown
81017,A94W0203,27185,Unknown
81014,A94C0260,27048,Unknown
81013,A94A0232,27179,Unknown
80989,A94O0316,27174,Unknown
80978,A94P0284,4651,Unknown
80966,A94P0282,27167,Unknown
80966,A94P0282,27168,Unknown
80964,A94O0315,27166,Unknown
80960,A94P0280,27164,Unknown
80958,A94O0314,27163,Unknown
80957,A94O0313,2947,Unknown
80954,A94A0229,27160,Unknown
80952,A94P0279,10047,Unknown
80947,A94W0201,25583,Unknown
80947,A94W0201,27180,Unknown
80946,A94P0278,7752,Unknown
80946,A94P0278,33548,Unknown
80942,A94W0199,27153,Unknown
80942,A94W0199,27157,Unknown
80940,A94A0228,27151,Unknown
80937,A94F0038,24822,Unknown
80936,A94O0312,26590,Unknown
80930,A94O0311,27159,Unknown
80930,A94O0311,27158,Unknown
80929,A94O0310,27150,Unknown
80926,A94O0308,27148,Unknown
80924,A94P0276,6490,Unknown
80900,A94A0226,28794,Unknown
80899,A94A0225,27144,Unknown
80893,A94F0037,8358,Unknown
80892,A94Q0215,27141,Unknown
80890,A94A0224,27071,Unknown
80889,A94C0247,27130,Unknown
80873,A94P0275,21300,Unknown
80872,A94P0274,35281,Unknown
80861,A94P0273,27095,Unknown
80857,A94W0198,27126,Unknown
80854,A94P0272,27125,Unknown
80848,A94O0306,27122,Unknown
80847,A94O0305,26629,Unknown
80844,A94O0304,27120,Unknown
80837,A94P0270,21680,Unknown
80835,A94C0243,567,Unknown
80827,A94Q0211,10403,Unknown
80826,A94P0269,20940,Unknown
80825,A94F0036,21259,Unknown
80824,A94A0221,27117,Unknown
80823,A94A0220,27116,Unknown
80812,A94A0219,27113,Unknown
80811,A94W0197,24404,Unknown
80808,A94A0218,23973,Unknown
80803,A94A0215,22068,Unknown
80800,A94O0302,5016,Unknown
80800,A94O0302,27107,Unknown
80799,A94A0214,25595,Unknown
80799,A94A0214,27105,Unknown
80798,A94A0213,27106,Unknown
80797,A94O0301,27104,Unknown
80797,A94O0301,10193,Unknown
80793,A94C0241,13469,Unknown
80792,A94W0196,27095,Unknown
80791,A94W0195,26487,Unknown
80790,A94P0268,21585,Unknown
80785,A94F0035,5710,Unknown
80776,A94P0267,27094,Unknown
80771,A94P0265,27091,Unknown
80757,A94W0193,21126,Unknown
80754,A94W0191,23473,Unknown
80752,A94P0264,25738,Unknown
80752,A94P0264,26586,Unknown
80751,A94C0237,13744,Unknown
80751,A94C0237,27087,Unknown
